종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"333620","엔시스","KOSDAQ","벤처기업부","20950","-250","-1.18","20950","21000","20750","26175","545772600","221155406800","10556344"
"101400","엔시트론","KOSDAQ","관리종목(소속부없음)","1280","25","1.99","1255","1280","1210","12845","16012600","41338763520","32295909"
"036570","엔씨소프트","KOSPI",,"603000","-9000","-1.47","606000","608000","599000","54702","33027391000","13238275266000","21954022"
"217820","엔에스","KOSDAQ","우량기업부","10300","-100","-0.96","10300","10350","10250","4864","50033500","118586341100","11513237"
"138250","엔에스쇼핑","KOSPI",,"17500","-250","-1.41","17700","17700","17400","6216","109135900","589680000000","33696000"
"031860","엔에스엔","KOSDAQ","중견기업부","1150","-10","-0.86","1155","1155","1150","17305","19950145","66346960350","57693009"
"238170","엔에스엠","KONEX","일반기업부","1265","90","7.66","1170","1265","1170","201","235265","26279975260","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","9200","1150","14.29","9200","9200","9200","1","9200","36245240000","3939700"
"310840","엔에이치스팩13호","KOSDAQ","관리종목(소속부없음)","2035","-5","-0.25","2035","2035","2035","15545","31634075","6959700000","3420000"
"359090","엔에이치스팩17호","KOSDAQ","SPAC(소속부없음)","2155","0","0.00","0","0","0","0","0","15106550000","7010000"
"365590","엔에이치스팩18호","KOSDAQ","SPAC(소속부없음)","2360","15","0.64","2365","2365","2360","104","245460","10856000000","4600000"
"380440","엔에이치스팩19호","KOSPI",,"2230","15","0.68","2210","2240","2210","46604","103709700","114376700000","51290000"
"265740","엔에프씨","KOSDAQ","벤처기업부","14200","-100","-0.70","14300","14400","14150","839","11902200","126831560000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","22750","-300","-1.30","23050","23400","22650","24417","565069300","282689498000","12425912"
"093510","엔지브이아이","KONEX","일반기업부","596","0","0.00","0","0","0","0","0","3587920000","6020000"
"208860","엔지스테크널러지","KOSDAQ","투자주의환기종목(소속부없음)","2205","0","0.00","0","0","0","0","0","25233717915","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","86500","600","0.70","87100","87200","85500","16094","1388217600","720661342500","8331345"
"085310","엔케이","KOSPI",,"1265","5","0.40","1260","1265","1240","80819","101696830","101178940280","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","23050","-350","-1.50","22900","23750","22650","409274","9511472100","811128462750","35189955"
"009810","엔케이물산","KOSPI",,"1325","305","29.90","1325","1325","1325","4761568","6309077600","105256953250","79439210"
"069410","엔텔스","KOSDAQ","벤처기업부","11350","0","0.00","11300","11400","11200","13232","149329850","116278752400","10244824"
"227950","엔투텍","KOSDAQ","중견기업부","1770","-5","-0.28","1750","1775","1745","43333","76185955","126663729330","71561429"
"291230","엔피","KOSDAQ","중견기업부","6530","-50","-0.76","6580","6600","6460","26816","174935720","254995246240","39049808"
"198080","엔피디","KOSDAQ","우량기업부","4020","20","0.50","4000","4025","3985","4239","16952090","86571443700","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","2440","-50","-2.01","2460","2465","2430","27778","68044535","45686372120","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","5410","-50","-0.92","5400","5410","5360","6819","36776800","36130144000","6678400"
"276240","엘리비젼","KONEX","일반기업부","840","20","2.44","930","930","698","512","358306","5606496000","6674400"
"900140","엘브이엠씨홀딩스","KOSPI",,"3380","-25","-0.73","3390","3400","3200","57958","194658155","336158903860","99455297"
"376190","엘비루셈","KOSDAQ","중견기업부","13950","50","0.36","13850","14000","13800","17286","239909800","343170000000","24600000"
"061970","엘비세미콘","KOSDAQ","우량기업부","12850","-100","-0.77","12850","12950","12750","44550","571489400","562632007200","43784592"
"138690","엘아이에스","KOSDAQ","중견기업부","6660","-80","-1.19","6680","6680","6600","31461","207754520","111691263600","16770460"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","36150","-300","-0.82","36600","36600","35800","12129","438079550","820058809650","22684891"
"066970","엘앤에프","KOSDAQ","중견기업부","122300","1900","1.58","125100","127300","121100","431257","53793052900","4228978556700","34578729"
"156100","엘앤케이바이오","KOSDAQ","중견기업부","16600","-100","-0.60","16700","16750","16200","9366","155284200","222319533800","13392743"
"311060","엘에이티","KONEX","일반기업부","3600","0","0.00","0","0","0","0","0","9196236000","2554510"
"073110","엘엠에스","KOSDAQ","벤처기업부","9790","-50","-0.51","9840","9890","9760","1863","18255760","87089441450","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","15100","-50","-0.33","15050","15150","15000","8067","121409600","268931498300","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","1360","-5","-0.37","1355","1370","1355","22179","30096365","114848625840","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","11350","-100","-0.87","11250","11450","11250","1756","19880500","91019770050","8019363"
"058630","엠게임","KOSDAQ","벤처기업부","9240","80","0.87","9160","9280","9100","138868","1275636290","180585423480","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","36600","600","1.67","35150","36750","34900","34652","1238374950","198593796000","5426060"
"019590","엠벤처투자","KOSDAQ","중견기업부","1095","-20","-1.79","1100","1100","1090","37887","41420950","73953536220","67537476"
"169330","엠브레인","KOSDAQ","중견기업부","8770","50","0.57","8720","8770","8670","2029","17650130","78653385430","8968459"
"097520","엠씨넥스","KOSPI",,"45150","0","0.00","45000","45400","44900","6793","306172650","810771282300","17957282"
"179290","엠아이텍","KOSDAQ","중견기업부","5170","0","0.00","5170","5210","5120","12226","63109420","162138169160","31361348"
"225860","엠앤씨생명과학","KONEX","일반기업부","75","0","0.00","0","0","0","0","0","1277785350","17037138"
"009780","엠에스씨","KOSDAQ","우량기업부","6700","60","0.90","6540","6730","6520","12991","86525010","117920000000","17600000"
"123040","엠에스오토텍","KOSDAQ","중견기업부","6660","-110","-1.62","6770","6770","6600","65103","433773400","237456219420","35654087"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","2215","-405","-15.46","2250","2265","2155","393615","871490000","44901726900","20271660"
"032790","엠젠플러스","KOSDAQ","관리종목(소속부없음)","4075","0","0.00","0","0","0","0","0","120352455875","29534345"
"033160","엠케이전자","KOSDAQ","우량기업부","24700","-1200","-4.63","25250","25550","24550","356310","8909995550","538649918300","21807689"
"347890","엠투아이","KOSDAQ","벤처기업부","10650","-1900","-15.14","10650","10900","10500","754628","8067709100","178900872600","16798204"
"033310","엠투엔","KOSDAQ","중견기업부","16000","50","0.31","15800","16050","15700","20607","325703900","407102096000","25443881"
"259630","엠플러스","KOSDAQ","우량기업부","13550","-100","-0.73","13600","13650","13400","15095","203949400","154503007800","11402436"
"065150","엠피대산","KOSDAQ","관리종목(소속부없음)","976","6","0.62","966","978","965","42698","41351096","122275627280","125282405"
"115960","연우","KOSDAQ","우량기업부","26650","-500","-1.84","26950","27150","26600","6068","162759650","330406700000","12398000"
"090740","연이비앤티","KOSDAQ","중견기업부","2105","0","0.00","0","0","0","0","0","40260402610","19126082"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","10950","0","0.00","10850","10950","10850","429","4660550","89034450000","8131000"
"014440","영보화학","KOSPI",,"5060","-130","-2.50","5090","5100","5010","49998","252564230","101200000000","20000000"
"007530","영신금속","KOSDAQ","중견기업부","3420","20","0.59","3395","3430","3390","34692","118094480","65576625840","19174452"
"143540","영우디에스피","KOSDAQ","벤처기업부","2385","-20","-0.83","2380","2405","2365","78762","187546780","106370749575","44599895"
"111770","영원무역","KOSPI",,"41200","-150","-0.36","41050","41350","40900","5837","239691600","1825632481600","44311468"
"009970","영원무역홀딩스","KOSPI",,"46250","-150","-0.32","46200","46250","46100","296","13666800","630646130000","13635592"
"003520","영진약품","KOSPI",,"5510","10","0.18","5460","5540","5450","42107","231070960","1007738947810","182892731"
"000670","영풍","KOSPI",,"732000","0","0.00","733000","739000","732000","61","44980000","1348373280000","1842040"
"036560","영풍정밀","KOSDAQ","우량기업부","11900","50","0.42","12300","12450","11900","296779","3633547150","187425000000","15750000"
"006740","영풍제지","KOSPI",,"7370","60","0.82","7390","7720","7290","8020","59956290","163614000000","22200000"
"012280","영화금속","KOSPI",,"2510","20","0.80","2405","2515","2400","1021230","2506462225","134020207550","53394505"
"265560","영화테크","KOSDAQ","벤처기업부","21150","1000","4.96","19750","21400","19600","871364","18177810700","226097307000","10690180"
"012160","영흥","KOSPI",,"1175","-5","-0.42","1170","1180","1165","48127","56378855","119039687100","101310372"
"036000","예림당","KOSDAQ","중견기업부","2980","-10","-0.33","2965","3000","2965","6703","20001260","68642145460","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","2425","-5","-0.21","2395","2430","2385","17906","43178945","80026067000","33000440"
"053280","예스24","KOSDAQ","중견기업부","12250","50","0.41","12100","12300","12000","57989","702416250","306250000000","25000000"
"015360","예스코홀딩스","KOSPI",,"38000","-150","-0.39","38150","38150","38000","22","838400","228000000000","6000000"
"122640","예스티","KOSDAQ","벤처기업부","11600","-150","-1.28","11700","11700","11550","5024","58367100","198375138000","17101305"
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)","808","-3","-0.37","811","814","795","146553","117937920","63921736480","79111060"
"045060","오공","KOSDAQ","우량기업부","4610","-5","-0.11","4605","4610","4580","6989","32146535","78102500140","16941974"
"080520","오디텍","KOSDAQ","벤처기업부","7820","500","6.83","7450","7890","7440","622974","4801800130","91858482380","11746609"
"007310","오뚜기","KOSPI",,"515000","0","0.00","515000","516000","514000","196","100969000","1891070215000","3671981"
"039830","오로라","KOSDAQ","우량기업부","10050","0","0.00","10000","10100","9980","5536","55532000","108167044500","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","29300","200","0.69","29050","29300","29000","1630","47493950","272769580600","9309542"
"046120","오르비텍","KOSDAQ","중견기업부","7210","-60","-0.83","7120","7230","7100","18865","134973300","180022380300","24968430"
"014940","오리엔탈정공","KOSDAQ","우량기업부","5410","580","12.01","5180","5680","5160","2740107","14835701860","246553506010","45573661"
"002630","오리엔트바이오","KOSPI",,"1620","5","0.31","1635","1635","1590","388077","625060970","192104468100","118583005"
"065500","오리엔트정공","KOSDAQ","투자주의환기종목(소속부없음)","814","3","0.37","806","816","800","286472","230995679","95412653468","117214562"
"271560","오리온","KOSPI",,"124500","-500","-0.40","124000","124500","123500","4330","536856500","4922248434000","39536132"
"001800","오리온홀딩스","KOSPI",,"15950","-100","-0.62","16000","16050","15950","7542","120471100","999194480900","62645422"
"010470","오리콤","KOSDAQ","우량기업부","8060","-40","-0.49","8020","8060","7970","5445","43663250","96518903000","11975050"
"352910","오비고","KOSDAQ","기술성장기업부","20200","50","0.25","20000","20300","20000","18004","361317800","229286846800","11350834"
"053980","오상자이엘","KOSDAQ","중견기업부","8550","-50","-0.58","8590","8590","8500","2759","23499230","151744391100","17747882"
"052420","오성첨단소재","KOSDAQ","우량기업부","3135","-10","-0.32","3110","3145","3110","53673","167349035","212827845450","67887670"
"241790","오션브릿지","KOSDAQ","우량기업부","14750","-300","-1.99","15050","15150","14550","15138","225565750","147538851500","10002634"
"329020","오션스톤","KONEX","일반기업부","6800","0","0.00","6400","6800","6000","666","3999800","5440000000","800000"
"039200","오스코텍","KOSDAQ","벤처기업부","36300","100","0.28","36150","36400","35450","27524","988343750","1096496857500","30206525"
"226400","오스테오닉","KOSDAQ","기술성장기업부","4100","10","0.24","4025","4130","4025","7583","30668065","68769521400","16773054"
"031510","오스템","KOSDAQ","중견기업부","3210","15","0.47","3175","3210","3155","10999","34969165","89880000000","28000000"
"048260","오스템임플란트","KOSDAQ","우량기업부","158200","200","0.13","158100","160600","156000","36251","5736809400","2260000429400","14285717"
"138080","오이솔루션","KOSDAQ","우량기업부","39100","-600","-1.51","39150","39350","38850","5677","222203600","415402114500","10624095"
"080580","오킨스전자","KOSDAQ","벤처기업부","25200","250","1.00","24950","25350","24850","5444","136797650","445518309600","17679298"
"067170","오텍","KOSDAQ","우량기업부","12050","50","0.42","12000","12050","11900","2812","33707700","185468840250","15391605"
"173130","오파스넷","KOSDAQ","중견기업부","4275","-25","-0.58","4255","4275","4230","15694","66676225","50703338250","11860430"
"049480","오픈베이스","KOSDAQ","중견기업부","3930","90","2.34","3800","3975","3770","764357","2978794300","123489965190","31422383"
"309930","오하임아이엔티","KOSDAQ","중견기업부","7230","-180","-2.43","7130","7290","7000","403758","2890195810","148270605930","20507691"
"244460","올리패스","KOSDAQ","기술성장기업부","12900","0","0.00","12850","13000","12750","14734","189054750","332775778800","25796572"
"226950","올릭스","KOSDAQ","기술성장기업부","46400","250","0.54","46150","46500","45700","8435","388530000","635826624000","13703160"
"057540","옴니시스템","KOSDAQ","우량기업부","2310","15","0.65","2290","2310","2275","43006","98385455","107298010050","46449355"
"082210","옵트론텍","KOSDAQ","중견기업부","8470","60","0.71","8320","8490","8280","51463","430599010","206532454590","24383997"
"109080","옵티시스","KOSDAQ","벤처기업부","25650","-250","-0.97","25750","25750","25250","23763","606801550","144563400000","5636000"
"153710","옵티팜","KOSDAQ","기술성장기업부","12100","-50","-0.41","11950","12300","11950","4940","59535750","176532441800","14589458"
"321820","와이더플래닛","KOSDAQ","기술성장기업부","22250","-400","-1.77","22300","22550","22200","7208","160419800","153468974500","6897482"
"122990","와이솔","KOSDAQ","우량기업부","11900","-50","-0.42","11900","12000","11850","11814","140627200","335424597900","28186941"
"232140","와이아이케이","KOSDAQ","우량기업부","6180","-10","-0.16","6190","6220","6120","54178","334780430","507040263000","82045350"
"065530","와이어블","KOSDAQ","중견기업부","3645","0","0.00","3645","3645","3600","9413","34156210","192674700000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","12850","-100","-0.77","12900","12900","12750","9932","127426000","233865618150","18199659"
"155650","와이엠씨","KOSDAQ","우량기업부","8700","-90","-1.02","8720","8780","8690","6511","56712260","173776914600","19974358"
"251370","와이엠티","KOSDAQ","우량기업부","21000","0","0.00","21000","21000","20750","3013","62749950","314054538000","14954978"
"066430","와이오엠","KOSDAQ","중견기업부","2285","-65","-2.77","2325","2325","2235","16684","38196430","36230356760","15855736"
"193250","와이제이엠게임즈","KOSDAQ","중견기업부","2240","0","0.00","2200","2270","2200","66988","148906555","128091172160","57183559"
"273060","와이즈버즈","KOSDAQ","중견기업부","2030","0","0.00","1980","2030","1980","12169","24575075","98542233160","48542972"
"019210","와이지-원","KOSDAQ","중견기업부","10850","-250","-2.25","11000","11000","10700","56123","607478500","331725936150","30573819"
"122870","와이지엔터테인먼트","KOSDAQ","중견기업부","55400","-600","-1.07","55700","56800","55200","36601","2049457900","1021358222600","18436069"
"011690","와이투솔루션","KOSPI",,"2440","0","0.00","0","0","0","0","0","359254954280","147235637"
"332570","와이팜","KOSDAQ","우량기업부","8830","40","0.46","8790","8830","8660","10684","93537390","327958173480","37141356"
"079000","와토스코리아","KOSDAQ","중견기업부","8400","-100","-1.18","8360","8420","8300","3314","27665420","60480000000","7200000"
"070960","용평리조트","KOSPI",,"5510","10","0.18","5470","5510","5430","16198","89022740","265214664830","48133333"
"316140","우리금융지주","KOSPI",,"11100","0","0.00","11000","11100","11000","134242","1481813450","8081472093900","728060549"
"032820","우리기술","KOSDAQ","벤처기업부","2265","0","0.00","2250","2275","2210","313111","701935610","301979104620","133324108"
"041190","우리기술투자","KOSDAQ","벤처기업부","8270","120","1.47","8150","8290","8110","354536","2911088380","694680000000","84000000"
"115440","우리넷","KOSDAQ","벤처기업부","8680","-50","-0.57","8670","8690","8590","6036","52175440","79308673920","9136944"
"118000","우리들휴브레인","KOSPI",,"1625","20","1.25","1605","1630","1595","23301","37392130","131135556500","80698804"
"046970","우리로","KOSDAQ","관리종목(소속부없음)","1910","0","0.00","0","0","0","0","0","56280871750","29466425"
"082850","우리바이오","KOSDAQ","중견기업부","4970","55","1.12","4960","5040","4915","60483","301064875","225031053660","45277878"
"215360","우리산업","KOSDAQ","우량기업부","22800","0","0.00","22750","22900","22400","9054","204587050","208213316400","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","5830","-30","-0.51","5800","5840","5800","8141","47282080","110113198030","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","2500","0","0.00","2480","2505","2480","28624","71472605","173094107500","69237643"
"153490","우리이앤엘","KOSDAQ","중견기업부","2125","10","0.47","2100","2155","2070","459559","970665155","109395000000","51480000"
"037400","우리조명","KOSDAQ","중견기업부","3410","-5","-0.15","3350","3415","3340","29715","100181280","89251109860","26173346"
"010050","우리종금","KOSPI",,"910","-3","-0.33","913","913","907","240198","218419108","795525099460","874203406"
"101170","우림기계","KOSDAQ","벤처기업부","5140","-190","-3.56","5230","5230","5100","89770","462907090","69390000000","13500000"
"006980","우성사료","KOSPI",,"31350","-150","-0.48","31250","31450","31200","394","12310150","96871500000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","6210","120","1.97","6100","6220","6070","889790","5469515540","221188401000","35618100"
"017370","우신시스템","KOSPI",,"4775","-100","-2.05","4790","4835","4755","42414","203040675","87449607850","18314054"
"103840","우양","KOSDAQ","중견기업부","5170","-10","-0.19","5130","5170","5070","3530","18091440","73713860000","14258000"
"046940","우원개발","KOSDAQ","우량기업부","6300","0","0.00","6200","6350","6200","16569","103679450","113868405000","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","6510","190","3.01","6360","6530","6320","5265","33808750","78724948260","12092926"
"065680","우주일렉트로","KOSDAQ","우량기업부","25100","0","0.00","25050","25200","24700","3630","90417150","249348922000","9934220"
"105840","우진","KOSPI",,"8480","10","0.12","8430","8570","8330","51557","436289520","172344246720","20323614"
"018620","우진비앤지","KOSDAQ","벤처기업부","2535","-5","-0.20","2540","2550","2520","36063","91407490","73234357755","28889293"
"010400","우진아이엔에스","KOSPI",,"8090","-20","-0.25","8100","8110","8000","2739","22021320","61661980000","7622000"
"049800","우진플라임","KOSPI",,"4690","-35","-0.74","4670","4705","4635","10053","46957880","93800000000","20000000"
"016880","웅진","KOSPI",,"2430","55","2.32","2490","2530","2410","1577468","3930003575","194222804400","79927080"
"095720","웅진씽크빅","KOSPI",,"3660","40","1.10","3705","3750","3660","169171","626989415","422751905100","115505985"
"005820","원림","KOSPI",,"21950","-150","-0.68","21850","21950","21800","503","10993200","50440441500","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","2080","-25","-1.19","2060","2085","2060","15251","31560990","72497168640","34854408"
"053080","원방테크","KOSDAQ","우량기업부","23550","-850","-3.48","24000","24150","23300","21109","497946250","101127067650","4294143"
"032940","원익","KOSDAQ","벤처기업부","4940","-15","-0.30","4910","4940","4900","6178","30365225","89874556200","18193230"
"240810","원익IPS","KOSDAQ","우량기업부","43200","-700","-1.59","43500","43650","43150","34595","1498760350","2120424523200","49083901"
"074600","원익QnC","KOSDAQ","우량기업부","26500","-100","-0.38","26300","26750","26100","33127","874638950","696632000000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","33500","-250","-0.74","33750","33800","33050","4829","161910900","422368000000","12608000"
"014190","원익큐브","KOSDAQ","중견기업부","3770","135","3.71","3790","3830","3735","435962","1649808995","133457645620","35399906"
"131390","원익피앤이","KOSDAQ","우량기업부","37700","1250","3.43","37700","37700","37700","50200","1892261250","558672907000","14818910"
"030530","원익홀딩스","KOSDAQ","우량기업부","5580","-30","-0.53","5620","5620","5560","32224","180083360","430987933980","77237981"
"012620","원일특강","KOSDAQ","우량기업부","19300","-500","-2.53","19100","19450","18850","140644","2694520250","84920000000","4400000"
"216280","원텍","KONEX","일반기업부","27850","1150","4.31","27850","27850","27850","1","27850","176291614000","6330040"
"376980","원티드랩","KOSDAQ","기술성장기업부","77900","-900","-1.14","78700","78700","76500","25626","1984440800","366368997200","4703068"
"122830","원포유","KONEX","일반기업부","2090","-30","-1.42","2200","2340","2090","124","270640","13690329730","6550397"
"008370","원풍","KOSDAQ","중견기업부","6320","-100","-1.56","6290","6340","6120","49912","312770690","75840000000","12000000"
"008290","원풍물산","KOSDAQ","투자주의환기종목(소속부없음)","1520","15","1.00","1490","1520","1480","6716","10078430","61854392080","40693679"
"101160","월덱스","KOSDAQ","우량기업부","22400","-300","-1.32","22450","22700","22150","20249","453191300","369846243200","16510993"
"095270","웨이브일렉트로","KOSDAQ","관리종목(소속부없음)","4855","-5","-0.10","4860","4865","4750","10374","50204725","72685447880","14971256"
"010600","웰바이오텍","KOSPI",,"2195","15","0.69","2175","2225","2170","39213","86032145","128796550580","58677244"
"065950","웰크론","KOSDAQ","우량기업부","4270","-15","-0.35","4255","4280","4230","12368","52541675","120547659540","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","4360","105","2.47","4320","4410","4285","137010","597292660","90761012560","20816746"
"196700","웹스","KOSDAQ","벤처기업부","5020","115","2.34","5040","5200","4995","439297","2241072305","72108002880","14364144"
"069080","웹젠","KOSDAQ","우량기업부","27250","-350","-1.27","27650","27750","27250","15874","436299100","962221589000","35310884"
"053580","웹케시","KOSDAQ","우량기업부","34100","-400","-1.16","33900","34400","33500","5420","183676750","470111056800","13786248"
"071460","위니아딤채","KOSDAQ","중견기업부","4090","-30","-0.73","4055","4090","4055","3545","14381675","147106236550","35967295"
"044340","위닉스","KOSDAQ","우량기업부","20250","0","0.00","20250","20400","20100","3530","71282450","361936856250","17873425"
"330350","위더스제약","KOSDAQ","우량기업부","14000","50","0.36","13850","14050","13750","8978","124346500","184640708000","13188622"
"348350","위드텍","KOSDAQ","우량기업부","20600","200","0.98","20400","20600","20350","1595","32635650","209782160000","10183600"
"112040","위메이드","KOSDAQ","중견기업부","114900","4900","4.45","112600","115100","107600","207143","23259861200","1930320000000","16800000"
"101730","위메이드맥스","KOSDAQ","관리종목(소속부없음)","9480","480","5.33","9200","9510","8870","142042","1314708860","149742619800","15795635"
"065370","위세아이텍","KOSDAQ","중견기업부","13200","0","0.00","12900","13200","12900","10151","131620500","86801536800","6575874"
"140660","위월드","KONEX","일반기업부","1290","0","0.00","0","0","0","0","0","3208555080","2487252"
"038620","위즈코프","KOSDAQ","중견기업부","2815","40","1.44","2890","2925","2815","2720470","7837819485","168996236405","60034187"
"299900","위지윅스튜디오","KOSDAQ","중견기업부","15550","50","0.32","15500","15700","15400","43817","681644300","567298536550","36482221"
"036090","위지트","KOSDAQ","중견기업부","1280","0","0.00","1255","1280","1255","219016","277910935","115496172800","90231385"
"136540","윈스","KOSDAQ","우량기업부","16000","0","0.00","16000","16050","15800","2173","34550750","195386608000","12211663"
"320000","윈텍","KOSDAQ","중견기업부","2705","-45","-1.64","2705","2730","2705","1567","4242640","50040195340","18499148"
"097800","윈팩","KOSDAQ","벤처기업부","2310","20","0.87","2260","2315","2260","34176","78124155","99122989350","42910385"
"192390","윈하이텍","KOSDAQ","중견기업부","5380","-60","-1.10","5310","5430","5300","13548","72237430","57334100480","10656896"
"313760","윌링스","KOSDAQ","중견기업부","23150","50","0.22","22650","23300","22200","68348","1551085050","112555300000","4862000"
"008600","윌비스","KOSPI",,"2445","-40","-1.61","2445","2460","2395","581980","1412563540","160812324840","65771912"
"900340","윙입푸드","KOSDAQ","외국기업(소속부없음)","1450","0","0.00","1435","1455","1430","20643","29642300","69561470600","47973428"
"033270","유나이티드제약","KOSPI",,"52100","300","0.58","51800","52300","51400","24658","1277254000","846355226200","16244822"
"014830","유니드","KOSPI",,"140500","-500","-0.35","140000","143000","139000","22621","3186087500","1249022941500","8889843"
"036200","유니셈","KOSDAQ","우량기업부","13500","0","0.00","13500","13600","13400","19159","258584200","413967010500","30664223"
"018000","유니슨","KOSDAQ","중견기업부","3610","20","0.56","3540","3650","3535","123292","444099250","439458841110","121733751"
"000910","유니온","KOSPI",,"6860","10","0.15","6850","6910","6720","10908","74608590","107095706340","15611619"
"047400","유니온머티리얼","KOSPI",,"3370","-5","-0.15","3340","3380","3340","14738","49326075","141540000000","42000000"
"203450","유니온커뮤니티","KOSDAQ","벤처기업부","4505","-35","-0.77","4450","4510","4450","5276","23590305","66128926535","14679007"
"011330","유니켐","KOSPI",,"1650","-35","-2.08","1675","1675","1650","84614","140363975","113372065950","68710343"
"077500","유니퀘스트","KOSPI",,"11000","0","0.00","11000","11000","10850","22450","245326650","300621475000","27329225"
"011320","유니크","KOSDAQ","중견기업부","8160","60","0.74","8230","8230","8080","34418","280252630","157656871200","19320695"
"086390","유니테스트","KOSDAQ","우량기업부","24450","0","0.00","24400","24600","24300","11283","275665500","516729380700","21134126"
"241690","유니테크노","KOSDAQ","우량기업부","13700","-200","-1.44","13900","13900","13600","26534","363718350","323396583000","23605590"
"142210","유니트론텍","KOSDAQ","중견기업부","6630","0","0.00","6620","6630","6510","7366","48372580","83278965900","12560930"
"121060","유니포인트","KONEX","일반기업부","1580","80","5.33","1580","1580","1580","20","31600","9451038600","5981670"
"048430","유라테크","KOSDAQ","우량기업부","12950","-50","-0.38","12850","13000","12800","8538","110086000","149184000000","11520000"
"206650","유바이오로직스","KOSDAQ","기술성장기업부","40250","450","1.13","38500","40450","38500","77519","3060631000","1458229606750","36229307"
"089850","유비벨록스","KOSDAQ","우량기업부","15650","-150","-0.95","15550","15800","15450","3150","49214650","111360658050","7115697"
"084440","유비온","KONEX","일반기업부","9940","0","0.00","9620","9940","9620","2","19560","29791243580","2997107"
"032620","유비케어","KOSDAQ","우량기업부","8100","30","0.37","8020","8130","8020","9185","74076480","422796825900","52197139"
"264450","유비쿼스","KOSDAQ","우량기업부","23000","-200","-0.86","23050","23150","22750","7269","166798050","235651238000","10245706"
"078070","유비쿼스홀딩스","KOSDAQ","우량기업부","19200","-250","-1.29","19000","19350","19000","9763","186006050","358975257600","18696628"
"002920","유성기업","KOSPI",,"3505","-35","-0.99","3505","3530","3500","1647","5773350","90945987500","25947500"
"024800","유성티엔에스","KOSDAQ","우량기업부","3240","0","0.00","3240","3240","3210","1848","5967250","101342722320","31278618"
"000700","유수홀딩스","KOSPI",,"6150","-30","-0.49","6180","6190","6150","3642","22480000","160157143800","26041812"
"054930","유신","KOSDAQ","중견기업부","23000","-150","-0.65","22750","23050","22600","2933","66758850","69000000000","3000000"
"069330","유아이디","KOSDAQ","관리종목(소속부없음)","2630","10","0.38","2570","2640","2570","7169","18852185","35714668860","13579722"
"049520","유아이엘","KOSDAQ","중견기업부","3235","-40","-1.22","3275","3275","3230","4165","13537485","70474267960","21784936"
"313750","유안타제4호스팩","KOSDAQ","SPAC(소속부없음)","2260","0","0.00","0","0","0","0","0","10509000000","4650000"
"336060","유안타제5호스팩","KOSDAQ","SPAC(소속부없음)","2555","70","2.82","2580","2580","2555","101","258080","15151150000","5930000"
"367460","유안타제7호스팩","KOSDAQ","SPAC(소속부없음)","2255","5","0.22","2255","2255","2255","1","2255","12402500000","5500000"
"367480","유안타제8호스팩","KOSDAQ","SPAC(소속부없음)","2200","10","0.46","2180","2205","2180","607","1329375","14278000000","6490000"
"003470","유안타증권","KOSPI",,"4300","-20","-0.46","4290","4315","4290","11489","49367285","858265276800","199596576"
"003475","유안타증권우","KOSPI",,"4330","35","0.81","4275","4330","4275","4124","17757490","55909877960","12912212"
"056090","유앤아이","KOSDAQ","기술성장기업부","4540","-90","-1.94","4630","4630","4460","9655","43822975","42117234960","9276924"
"263770","유에스티","KOSDAQ","우량기업부","5840","10","0.17","5850","5900","5760","16515","96383570","138409004480","23700172"
"337840","유엑스엔","KONEX","일반기업부","23200","400","1.75","22800","23200","22800","11","251200","70459629600","3037053"
"072130","유엔젤","KOSPI",,"4870","10","0.21","4780","4870","4710","43633","208331465","64261860980","13195454"
"000220","유유제약","KOSPI",,"8830","150","1.73","8640","9130","8570","74092","659845530","152161659330","17232351"
"000225","유유제약1우","KOSPI",,"11150","150","1.36","10850","11400","10850","5306","59526950","25276269500","2266930"
