종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"291230","엔피","KOSDAQ","중견기업부","6890","50","0.73","6840","7030","6760","312259","2161152340","269053177120","39049808"
"198080","엔피디","KOSDAQ","우량기업부","4100","-20","-0.49","4150","4150","4070","55562","227065070","88294258500","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","2510","15","0.60","2495","2525","2480","173812","433949220","46997046730","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","5570","-140","-2.45","5660","5710","5570","37337","209747560","37198688000","6678400"
"276240","엘리비젼","KONEX","일반기업부","717","64","9.80","747","747","717","1402","1021970","4785544800","6674400"
"900140","엘브이엠씨홀딩스","KOSPI",,"3450","-10","-0.29","3440","3475","3435","219407","757084060","343120774650","99455297"
"376190","엘비루셈","KOSDAQ","중견기업부","14100","0","0.00","14050","14100","13900","90360","1262680900","346860000000","24600000"
"061970","엘비세미콘","KOSDAQ","우량기업부","13150","-150","-1.13","13350","13400","13050","195927","2579174450","575767384800","43784592"
"138690","엘아이에스","KOSDAQ","중견기업부","6800","-250","-3.55","7080","7080","6690","267260","1811785590","114039128000","16770460"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","36950","-200","-0.54","37300","37500","36500","87886","3238721800","838206722450","22684891"
"066970","엘앤에프","KOSDAQ","중견기업부","118800","8600","7.80","111000","121000","110500","1698005","199240937400","4107953005200","34578729"
"156100","엘앤케이바이오","KOSDAQ","중견기업부","17250","50","0.29","17250","17450","16850","64867","1109047800","231024816750","13392743"
"311060","엘에이티","KONEX","일반기업부","3615","-15","-0.41","3615","3615","3615","277","1001355","9234553650","2554510"
"073110","엘엠에스","KOSDAQ","벤처기업부","9960","-40","-0.40","10050","10050","9920","15183","151237080","88601719800","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","15150","0","0.00","15100","15250","15000","77298","1165926550","269821999950","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","1370","0","0.00","1360","1375","1350","215786","293992785","115693101030","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","11450","-50","-0.43","11600","11600","11200","16024","182529450","91821706350","8019363"
"058630","엠게임","KOSDAQ","벤처기업부","9440","40","0.43","9300","9540","9300","1012193","9528454480","184494198880","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","35100","3050","9.52","32200","35150","32200","405895","13897464850","190454706000","5426060"
"019590","엠벤처투자","KOSDAQ","중견기업부","1100","5","0.46","1090","1105","1085","180340","197475630","74087304500","67352095"
"169330","엠브레인","KOSDAQ","중견기업부","8760","30","0.34","8730","8790","8690","42614","371862440","78563700840","8968459"
"097520","엠씨넥스","KOSPI",,"45800","-250","-0.54","45900","46500","45700","112665","5204699700","822443515600","17957282"
"179290","엠아이텍","KOSDAQ","중견기업부","5320","10","0.19","5340","5340","5230","139713","738968570","166842371360","31361348"
"225860","엠앤씨생명과학","KONEX","일반기업부","75","0","0.00","0","0","0","0","0","1277785350","17037138"
"009780","엠에스씨","KOSDAQ","우량기업부","6560","-90","-1.35","6650","6690","6520","54677","359827670","115456000000","17600000"
"123040","엠에스오토텍","KOSDAQ","중견기업부","6870","-330","-4.58","6920","7000","6810","809009","5566346360","244943577690","35654087"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","2335","15","0.65","2320","2335","2285","69735","161007275","47334326100","20271660"
"032790","엠젠플러스","KOSDAQ","관리종목(소속부없음)","4075","0","0.00","0","0","0","0","0","120352455875","29534345"
"033160","엠케이전자","KOSDAQ","우량기업부","26600","50","0.19","26250","26900","25700","1334906","35191313350","580084527400","21807689"
"347890","엠투아이","KOSDAQ","벤처기업부","10750","-200","-1.83","10950","10950","10300","469150","4954849000","180580693000","16798204"
"033310","엠투엔","KOSDAQ","중견기업부","15900","300","1.92","15350","16100","15350","143215","2242796900","404557707900","25443881"
"259630","엠플러스","KOSDAQ","우량기업부","14000","-100","-0.71","13950","14100","13900","86172","1204154200","159634104000","11402436"
"065150","엠피대산","KOSDAQ","관리종목(소속부없음)","985","14","1.44","972","1020","970","1609924","1597469567","123403168925","125282405"
"115960","연우","KOSDAQ","우량기업부","27300","150","0.55","27150","27400","26900","26623","722811500","338465400000","12398000"
"090740","연이비앤티","KOSDAQ","중견기업부","2105","0","0.00","0","0","0","0","0","40260402610","19126082"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","11000","-150","-1.35","11000","11050","10900","14934","163631200","89441000000","8131000"
"014440","영보화학","KOSPI",,"5020","20","0.40","5000","5050","4940","177392","886003205","100400000000","20000000"
"007530","영신금속","KOSDAQ","중견기업부","3340","-15","-0.45","3365","3395","3340","180742","608163305","64042669680","19174452"
"143540","영우디에스피","KOSDAQ","벤처기업부","2475","-45","-1.79","2550","2550","2470","528230","1317608110","110384740125","44599895"
"111770","영원무역","KOSPI",,"42200","0","0.00","42000","42400","41550","54692","2296991750","1869943949600","44311468"
"009970","영원무역홀딩스","KOSPI",,"46350","-700","-1.49","47300","47300","46250","7367","342551550","632009689200","13635592"
"003520","영진약품","KOSPI",,"5600","0","0.00","5600","5640","5510","317154","1767531250","1024199293600","182892731"
"000670","영풍","KOSPI",,"736000","-13000","-1.74","739000","755000","714000","2255","1667866000","1355741440000","1842040"
"036560","영풍정밀","KOSDAQ","우량기업부","11400","150","1.33","11250","11550","11150","234802","2680071300","179550000000","15750000"
"006740","영풍제지","KOSPI",,"7420","-50","-0.67","7400","7500","7320","38840","287479050","164724000000","22200000"
"012280","영화금속","KOSPI",,"2585","305","13.38","2310","2655","2260","41581696","103002493185","138024795425","53394505"
"265560","영화테크","KOSDAQ","벤처기업부","20250","1450","7.71","18700","21750","18150","10043390","205884963400","216476145000","10690180"
"012160","영흥","KOSPI",,"1195","40","3.46","1155","1195","1140","1314406","1542284730","121065894540","101310372"
"036000","예림당","KOSDAQ","중견기업부","3025","25","0.83","3015","3055","2990","34921","105181850","69678687925","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","2515","-35","-1.37","2550","2570","2495","199944","503005765","82996106600","33000440"
"053280","예스24","KOSDAQ","중견기업부","12750","0","0.00","12750","12950","12650","272910","3486485700","318750000000","25000000"
"015360","예스코홀딩스","KOSPI",,"38050","0","0.00","38050","41850","37500","18065","704462950","228300000000","6000000"
"122640","예스티","KOSDAQ","벤처기업부","11950","-250","-2.05","12200","12300","11850","58358","697798300","204360594750","17101305"
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)","784","7","0.90","777","798","777","1065009","836686139","62023071040","79111060"
"045060","오공","KOSDAQ","우량기업부","4625","-15","-0.32","4630","4650","4610","40489","187468700","78356629750","16941974"
"080520","오디텍","KOSDAQ","벤처기업부","7340","-100","-1.34","7400","7460","7330","137601","1016579750","86220110060","11746609"
"007310","오뚜기","KOSPI",,"518000","-3000","-0.58","519000","521000","517000","2340","1211996000","1902086158000","3671981"
"039830","오로라","KOSDAQ","우량기업부","10200","-200","-1.92","10350","10400","10150","99688","1021469250","109781478000","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","29800","-650","-2.13","29950","30350","29800","30623","917841100","277424351600","9309542"
"046120","오르비텍","KOSDAQ","중견기업부","7430","20","0.27","7410","7610","7380","143626","1071055720","185515434900","24968430"
"014940","오리엔탈정공","KOSDAQ","우량기업부","4730","-100","-2.07","4820","4820","4645","851194","4023043990","215563416530","45573661"
"002630","오리엔트바이오","KOSPI",,"1550","0","0.00","1550","1550","1425","3832308","5676872220","183803657750","118583005"
"065500","오리엔트정공","KOSDAQ","투자주의환기종목(소속부없음)","805","-65","-7.47","865","865","793","7647188","6222099287","94357722410","117214562"
"271560","오리온","KOSPI",,"124000","-1000","-0.80","124500","125500","123500","60015","7458449000","4902480368000","39536132"
"001800","오리온홀딩스","KOSPI",,"16000","-100","-0.62","16100","16150","15900","116333","1860784450","1002326752000","62645422"
"010470","오리콤","KOSDAQ","우량기업부","8240","130","1.60","8060","8250","7960","33194","268297770","98674412000","11975050"
"352910","오비고","KOSDAQ","기술성장기업부","20750","300","1.47","20500","21350","20450","272603","5711016900","235529805500","11350834"
"053980","오상자이엘","KOSDAQ","중견기업부","8710","0","0.00","8780","8780","8600","73232","635376280","154584052220","17747882"
"052420","오성첨단소재","KOSDAQ","우량기업부","3190","-20","-0.62","3220","3240","3165","382838","1221692900","216561667300","67887670"
"241790","오션브릿지","KOSDAQ","우량기업부","15350","200","1.32","15100","15350","15100","35106","535777500","153540431900","10002634"
"329020","오션스톤","KONEX","일반기업부","6780","-10","-0.15","6780","6780","6400","21","139580","5424000000","800000"
"039200","오스코텍","KOSDAQ","벤처기업부","37950","200","0.53","37750","38050","36650","219656","8207541700","1146337623750","30206525"
"226400","오스테오닉","KOSDAQ","기술성장기업부","4265","-75","-1.73","4320","4320","4205","70102","298127750","71537075310","16773054"
"031510","오스템","KOSDAQ","중견기업부","3175","-60","-1.85","3200","3260","3105","169951","540360140","88900000000","28000000"
"048260","오스템임플란트","KOSDAQ","우량기업부","163600","2900","1.80","161900","164000","160100","124388","20152276000","2337143301200","14285717"
"138080","오이솔루션","KOSDAQ","우량기업부","40250","-450","-1.11","40100","40500","39800","51385","2062122900","427619823750","10624095"
"080580","오킨스전자","KOSDAQ","벤처기업부","24900","200","0.81","24700","25100","24450","64132","1589943450","440214520200","17679298"
"067170","오텍","KOSDAQ","우량기업부","12250","50","0.41","12250","12350","12200","69008","843471550","188547161250","15391605"
"173130","오파스넷","KOSDAQ","중견기업부","4315","-40","-0.92","4335","4350","4260","73625","316567400","51177755450","11860430"
"049480","오픈베이스","KOSDAQ","중견기업부","3995","60","1.52","3935","4000","3850","1060365","4167173555","125532420085","31422383"
"309930","오하임아이엔티","KOSDAQ","중견기업부","6860","220","3.31","7300","7690","6710","11207991","81249050840","140682760260","20507691"
"244460","올리패스","KOSDAQ","기술성장기업부","13100","-250","-1.87","13500","13550","13000","156243","2057862700","337935093200","25796572"
"226950","올릭스","KOSDAQ","기술성장기업부","48400","-1000","-2.02","49400","49400","47700","141143","6821234600","663232944000","13703160"
"057540","옴니시스템","KOSDAQ","우량기업부","2355","-10","-0.42","2365","2385","2325","420771","986870865","109388231025","46449355"
"082210","옵트론텍","KOSDAQ","중견기업부","8750","-90","-1.02","8840","8840","8560","429727","3725844860","213359973750","24383997"
"109080","옵티시스","KOSDAQ","벤처기업부","26450","250","0.95","26150","27050","25850","227100","6030284200","149072200000","5636000"
"153710","옵티팜","KOSDAQ","기술성장기업부","12500","-50","-0.40","12550","12650","12350","49687","618468300","182368225000","14589458"
"321820","와이더플래닛","KOSDAQ","기술성장기업부","23000","100","0.44","23000","23050","22600","24075","549256850","158642086000","6897482"
"122990","와이솔","KOSDAQ","우량기업부","12200","-150","-1.21","12300","12350","12100","85884","1048226700","343880680200","28186941"
"232140","와이아이케이","KOSDAQ","우량기업부","6170","-30","-0.48","6190","6290","6100","320404","1974051520","506219809500","82045350"
"065530","와이어블","KOSDAQ","중견기업부","3750","-25","-0.66","3775","3810","3750","66343","249599850","198225000000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","13000","-250","-1.89","13250","13400","12950","172460","2258915800","236595567000","18199659"
"155650","와이엠씨","KOSDAQ","우량기업부","8900","-230","-2.52","9060","9100","8840","177076","1580023860","177771786200","19974358"
"251370","와이엠티","KOSDAQ","우량기업부","21700","200","0.93","21500","21800","20950","53410","1136387150","324523022600","14954978"
"066430","와이오엠","KOSDAQ","중견기업부","2435","50","2.10","2385","2435","2365","86802","207519430","38608717160","15855736"
"193250","와이제이엠게임즈","KOSDAQ","중견기업부","2365","55","2.38","2295","2395","2285","1273974","3001901745","135239117035","57183559"
"273060","와이즈버즈","KOSDAQ","중견기업부","2030","-10","-0.49","2025","2055","2010","157796","320479115","98542233160","48542972"
"019210","와이지-원","KOSDAQ","중견기업부","10950","50","0.46","10750","11100","10450","995267","10738442950","334783318050","30573819"
"122870","와이지엔터테인먼트","KOSDAQ","중견기업부","58500","200","0.34","58400","59400","57100","239861","13967768600","1078510036500","18436069"
"011690","와이투솔루션","KOSPI",,"2440","0","0.00","0","0","0","0","0","359254954280","147235637"
"332570","와이팜","KOSDAQ","우량기업부","8960","-90","-0.99","9130","9130","8910","143884","1292229120","332786549760","37141356"
"079000","와토스코리아","KOSDAQ","중견기업부","8450","230","2.80","8360","8470","8310","21350","179480190","60840000000","7200000"
"070960","용평리조트","KOSPI",,"5570","-10","-0.18","5560","5640","5490","94655","524132350","268102664810","48133333"
"316140","우리금융지주","KOSPI",,"11000","-100","-0.90","11050","11150","10950","1302766","14334544350","8008666039000","728060549"
"032820","우리기술","KOSDAQ","벤처기업부","2335","5","0.21","2395","2435","2305","9327624","22117124630","311311792180","133324108"
"041190","우리기술투자","KOSDAQ","벤처기업부","8820","180","2.08","8950","9260","8800","9237863","82784130040","740880000000","84000000"
"115440","우리넷","KOSDAQ","벤처기업부","8850","30","0.34","8820","9200","8760","64188","573824690","80861954400","9136944"
"118000","우리들휴브레인","KOSPI",,"1660","45","2.79","1610","1680","1600","452686","744343675","133960014640","80698804"
"046970","우리로","KOSDAQ","관리종목(소속부없음)","1910","0","0.00","0","0","0","0","0","56280871750","29466425"
"082850","우리바이오","KOSDAQ","중견기업부","5080","0","0.00","5110","5140","5010","432256","2187661510","230011620240","45277878"
"215360","우리산업","KOSDAQ","우량기업부","23100","-250","-1.07","23050","23400","22950","37876","877408300","210952965300","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","5870","-30","-0.51","5900","5900","5740","93022","539607900","110868691670","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","2495","5","0.20","2490","2495","2465","278382","689623895","172747919285","69237643"
"153490","우리이앤엘","KOSDAQ","중견기업부","2100","115","5.79","2015","2165","1995","7632828","15979132485","108108000000","51480000"
"037400","우리조명","KOSDAQ","중견기업부","3465","95","2.82","3340","3465","3320","274256","936290345","90690643890","26173346"
"010050","우리종금","KOSPI",,"922","-9","-0.97","932","932","921","1877675","1736088193","806015540332","874203406"
"101170","우림기계","KOSDAQ","벤처기업부","5120","70","1.39","5030","5140","4995","98350","495733995","69120000000","13500000"
"006980","우성사료","KOSPI",,"31800","100","0.32","31600","31900","31600","5159","163746000","98262000000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","5720","-150","-2.56","5870","5900","5710","333033","1921060730","203735532000","35618100"
"017370","우신시스템","KOSPI",,"4905","425","9.49","4530","5540","4430","4168735","21715807375","89830434870","18314054"
"103840","우양","KOSDAQ","중견기업부","5290","30","0.57","5240","5340","5230","41219","218887110","75424820000","14258000"
"046940","우원개발","KOSDAQ","우량기업부","6430","-70","-1.08","6470","6500","6370","56576","362928070","116218070500","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","6650","-130","-1.92","6840","6860","6610","72908","486756990","80417957900","12092926"
"065680","우주일렉트로","KOSDAQ","우량기업부","25500","250","0.99","25250","25550","24850","31176","784867700","253322610000","9934220"
"105840","우진","KOSPI",,"8700","250","2.96","8580","9030","8460","1754801","15377094840","176815441800","20323614"
"018620","우진비앤지","KOSDAQ","벤처기업부","2590","10","0.39","2580","2615","2565","322467","831914535","74823268870","28889293"
"010400","우진아이엔에스","KOSPI",,"8280","-30","-0.36","8280","8400","8080","7294","60116510","63110160000","7622000"
"049800","우진플라임","KOSPI",,"4870","60","1.25","4825","4985","4800","163534","803033920","97400000000","20000000"
"016880","웅진","KOSPI",,"2360","-25","-1.05","2375","2450","2325","1103648","2623811825","188627908800","79927080"
"095720","웅진씽크빅","KOSPI",,"3670","-40","-1.08","3680","3710","3615","342702","1253921205","423906964950","115505985"
"005820","원림","KOSPI",,"22750","-100","-0.44","22800","22800","22550","1434","32524150","52278817500","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","2110","0","0.00","2120","2130","2085","92420","194213820","73542800880","34854408"
"053080","원방테크","KOSDAQ","우량기업부","25600","-1400","-5.19","26600","27650","25500","223211","5858882200","109930060800","4294143"
"032940","원익","KOSDAQ","벤처기업부","5020","10","0.20","5030","5030","4960","39391","196818775","91330014600","18193230"
"240810","원익IPS","KOSDAQ","우량기업부","43950","-1300","-2.87","44850","45000","43750","319575","14101720600","2157237448950","49083901"
"074600","원익QnC","KOSDAQ","우량기업부","27600","-500","-1.78","28100","28200","27450","257841","7131482700","725548800000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","34400","-350","-1.01","34950","34950","34200","39448","1358445500","433715200000","12608000"
"014190","원익큐브","KOSDAQ","중견기업부","3765","-40","-1.05","3785","3830","3720","471932","1780242320","133280646090","35399906"
"131390","원익피앤이","KOSDAQ","우량기업부","36500","650","1.81","35300","36900","35200","661517","23927018200","540890215000","14818910"
"030530","원익홀딩스","KOSDAQ","우량기업부","5720","-60","-1.04","5770","5780","5660","212778","1212289040","441801251320","77237981"
"012620","원일특강","KOSDAQ","우량기업부","16000","850","5.61","15200","16550","15000","243764","3829254200","70400000000","4400000"
"216280","원텍","KONEX","일반기업부","25950","-650","-2.44","27000","27000","24300","37298","940243650","164264538000","6330040"
"376980","원티드랩","KOSDAQ","기술성장기업부","77300","300","0.39","79200","79300","75200","151735","11700844000","363547156400","4703068"
"122830","원포유","KONEX","일반기업부","2100","5","0.24","2170","2170","2100","51","107170","13755833700","6550397"
"008370","원풍","KOSDAQ","중견기업부","6200","460","8.01","5800","6350","5600","1017668","6199304810","74400000000","12000000"
"008290","원풍물산","KOSDAQ","투자주의환기종목(소속부없음)","1490","-10","-0.67","1500","1500","1475","40985","60765230","60633581710","40693679"
"101160","월덱스","KOSDAQ","우량기업부","22900","-350","-1.51","23200","23300","22750","124648","2860886250","378101739700","16510993"
"095270","웨이브일렉트로","KOSDAQ","관리종목(소속부없음)","4710","-90","-1.88","4850","4850","4690","64408","303938360","70514615760","14971256"
"010600","웰바이오텍","KOSPI",,"2220","-80","-3.48","2315","2315","2200","486124","1089464250","130263481680","58677244"
"065950","웰크론","KOSDAQ","우량기업부","4340","-30","-0.69","4385","4400","4290","125485","544095370","122523850680","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","4345","145","3.45","4220","4425","4215","675126","2928978850","90448761370","20816746"
"196700","웹스","KOSDAQ","벤처기업부","5090","-140","-2.68","5200","5230","5090","417225","2146075840","73113492960","14364144"
"069080","웹젠","KOSDAQ","우량기업부","27550","-500","-1.78","28050","28050","27350","148228","4093841100","972814854200","35310884"
"053580","웹케시","KOSDAQ","우량기업부","34600","-500","-1.42","35450","35450","34200","38368","1330233550","477004180800","13786248"
"071460","위니아딤채","KOSDAQ","중견기업부","4125","-5","-0.12","4135","4170","4070","51264","210194700","148365091875","35967295"
"044340","위닉스","KOSDAQ","우량기업부","20350","-150","-0.73","20400","20500","20250","33045","671280650","363724198750","17873425"
"330350","위더스제약","KOSDAQ","우량기업부","14500","0","0.00","14450","14650","14350","70541","1020894300","191235019000","13188622"
"348350","위드텍","KOSDAQ","우량기업부","20750","500","2.47","20400","20750","20200","57464","1174688500","211309700000","10183600"
"112040","위메이드","KOSDAQ","중견기업부","127000","-1500","-1.17","132700","132900","120100","725397","90582548200","2133600000000","16800000"
"101730","위메이드맥스","KOSDAQ","관리종목(소속부없음)","10200","-650","-5.99","11300","11400","9910","857426","8808556010","161115477000","15795635"
"065370","위세아이텍","KOSDAQ","중견기업부","13250","-250","-1.85","13500","13500","13150","27353","362325800","87130330500","6575874"
"140660","위월드","KONEX","일반기업부","1290","0","0.00","0","0","0","0","0","3208555080","2487252"
"038620","위즈코프","KOSDAQ","중견기업부","2535","-90","-3.43","2625","2665","2510","1870293","4825176485","152186664045","60034187"
"299900","위지윅스튜디오","KOSDAQ","중견기업부","15850","-200","-1.25","16200","16250","15800","581675","9311712100","578243202850","36482221"
"036090","위지트","KOSDAQ","중견기업부","1310","10","0.77","1335","1350","1290","3322043","4390669095","118203114350","90231385"
"136540","윈스","KOSDAQ","우량기업부","16050","50","0.31","16050","16100","15950","16695","267315600","195997191150","12211663"
"320000","윈텍","KOSDAQ","중견기업부","2745","-5","-0.18","2750","2795","2725","24546","67334340","50780161260","18499148"
"097800","윈팩","KOSDAQ","벤처기업부","2305","-5","-0.22","2310","2330","2275","369192","849793200","98908437425","42910385"
"192390","윈하이텍","KOSDAQ","중견기업부","5520","190","3.56","5300","5590","5250","207973","1132405450","58826065920","10656896"
"313760","윌링스","KOSDAQ","중견기업부","22700","0","0.00","22300","23200","21400","465972","10403924600","110367400000","4862000"
"008600","윌비스","KOSPI",,"2430","200","8.97","2265","2470","2245","13674389","32636606020","159825746160","65771912"
"900340","윙입푸드","KOSDAQ","외국기업(소속부없음)","1460","-20","-1.35","1490","1490","1430","259274","377235995","70041204880","47973428"
"033270","유나이티드제약","KOSPI",,"53000","500","0.95","52700","53400","52400","105422","5580285800","860975566000","16244822"
"014830","유니드","KOSPI",,"146500","1500","1.03","145000","151000","144000","236762","34984706000","1302361999500","8889843"
"036200","유니셈","KOSDAQ","우량기업부","13850","-250","-1.77","14150","14150","13800","207745","2882510800","424699488550","30664223"
"018000","유니슨","KOSDAQ","중견기업부","3640","5","0.14","3640","3800","3600","1268587","4660412785","443110853640","121733751"
"000910","유니온","KOSPI",,"6790","-30","-0.44","6770","6860","6760","62126","423277160","106002893010","15611619"
"047400","유니온머티리얼","KOSPI",,"3375","-45","-1.32","3440","3440","3360","209873","711113455","141750000000","42000000"
"203450","유니온커뮤니티","KOSDAQ","벤처기업부","4615","65","1.43","4545","4625","4475","71486","325463955","67743617305","14679007"
"011330","유니켐","KOSPI",,"1685","50","3.06","1635","1690","1620","1517434","2530789840","115776927955","68710343"
"077500","유니퀘스트","KOSPI",,"10900","50","0.46","10900","10900","10600","130636","1405641500","297888552500","27329225"
"011320","유니크","KOSDAQ","중견기업부","8180","-210","-2.50","8390","8400","8060","281257","2292698040","158043285100","19320695"
"086390","유니테스트","KOSDAQ","우량기업부","25050","250","1.01","24850","25150","24500","204075","5071491850","529409856300","21134126"
"241690","유니테크노","KOSDAQ","우량기업부","14000","-600","-4.11","14750","14750","13800","144077","2041742750","330478260000","23605590"
"142210","유니트론텍","KOSDAQ","중견기업부","6820","60","0.89","6710","6930","6700","68682","464572630","85665542600","12560930"
"121060","유니포인트","KONEX","일반기업부","1565","-10","-0.63","1570","1570","1565","695","1088650","9361313550","5981670"
"048430","유라테크","KOSDAQ","우량기업부","13000","-350","-2.62","13250","13350","12800","229231","2980643250","149760000000","11520000"
"206650","유바이오로직스","KOSDAQ","기술성장기업부","40700","-1050","-2.51","41850","42550","40200","528400","21618453250","1427674274400","35077992"
"089850","유비벨록스","KOSDAQ","우량기업부","16500","150","0.92","16300","16500","16000","58022","944933250","117409000500","7115697"
"084440","유비온","KONEX","일반기업부","9840","-110","-1.11","9620","9840","9620","27","261940","29491532880","2997107"
"032620","유비케어","KOSDAQ","우량기업부","8210","0","0.00","8240","8280","8160","84095","689305130","428538511190","52197139"
"264450","유비쿼스","KOSDAQ","우량기업부","23450","-650","-2.70","24300","24300","23400","53378","1263163450","240261805700","10245706"
"078070","유비쿼스홀딩스","KOSDAQ","우량기업부","19600","-50","-0.25","19400","19700","19400","14194","277086150","366453908800","18696628"
"002920","유성기업","KOSPI",,"3560","0","0.00","3555","3565","3530","27130","96018130","92373100000","25947500"
"024800","유성티엔에스","KOSDAQ","우량기업부","3270","20","0.62","3280","3285","3225","35777","116083875","102281080860","31278618"
"000700","유수홀딩스","KOSPI",,"6230","20","0.32","6300","6300","6120","69725","429761920","162240488760","26041812"
"054930","유신","KOSDAQ","중견기업부","23450","-600","-2.49","24050","24050","23250","9964","235269500","70350000000","3000000"
"069330","유아이디","KOSDAQ","관리종목(소속부없음)","2575","-5","-0.19","2550","2640","2550","77035","199559570","34967784150","13579722"
"049520","유아이엘","KOSDAQ","중견기업부","3310","-15","-0.45","3350","3375","3305","11540","38205320","72108138160","21784936"
"313750","유안타제4호스팩","KOSDAQ","SPAC(소속부없음)","2260","0","0.00","0","0","0","0","0","10509000000","4650000"
"336060","유안타제5호스팩","KOSDAQ","SPAC(소속부없음)","2530","0","0.00","2585","2585","2520","60311","153653165","15002900000","5930000"
"367460","유안타제7호스팩","KOSDAQ","SPAC(소속부없음)","2255","0","0.00","2265","2265","2255","2550","5770445","12402500000","5500000"
"367480","유안타제8호스팩","KOSDAQ","SPAC(소속부없음)","2195","0","0.00","2205","2205","2185","3940","8643615","14245550000","6490000"
"003470","유안타증권","KOSPI",,"4335","-30","-0.69","4365","4375","4285","269284","1160916930","865251156960","199596576"
"003475","유안타증권우","KOSPI",,"4355","-25","-0.57","4380","4380","4300","48736","210418175","56232683260","12912212"
"056090","유앤아이","KOSDAQ","기술성장기업부","4695","-30","-0.63","4690","4765","4690","26382","124603670","43555158180","9276924"
"263770","유에스티","KOSDAQ","우량기업부","5700","330","6.15","5380","6120","5380","1335027","7793135730","135090980400","23700172"
"337840","유엑스엔","KONEX","일반기업부","23150","-100","-0.43","23250","23250","22650","221","5015750","70307776950","3037053"
"072130","유엔젤","KOSPI",,"4900","-20","-0.41","4930","4945","4785","98002","476926890","64657724600","13195454"
"000220","유유제약","KOSPI",,"8890","-10","-0.11","8830","8970","8790","131400","1163427120","153195600390","17232351"
"000225","유유제약1우","KOSPI",,"11300","0","0.00","11250","11400","11000","12904","144205350","25616309000","2266930"
"000227","유유제약2우B","KOSPI",,"25050","50","0.20","25300","25300","24900","1132","28366000","8155278000","325560"
"340930","유일에너테크","KOSDAQ","벤처기업부","18800","-200","-1.05","19000","19150","18800","67379","1273725600","199092827200","10590044"
"023410","유진기업","KOSDAQ","우량기업부","5260","-10","-0.19","5290","5290","5210","160569","842031790","406655139380","77310863"
"056080","유진로봇","KOSDAQ","벤처기업부","3675","25","0.68","3660","3745","3650","124320","458836975","137857158600","37512152"
"321260","유진스팩4호","KOSDAQ","SPAC(소속부없음)","3585","60","1.70","3500","3630","3500","26247","92594630","12511650000","3490000"
"331380","유진스팩5호","KOSDAQ","SPAC(소속부없음)","4690","180","3.99","4590","4830","4505","237729","1114853705","18806900000","4010000"
"373340","유진스팩6호","KOSDAQ","SPAC(소속부없음)","3175","5","0.16","3160","3230","3000","258043","807466890","9588500000","3020000"
"084370","유진테크","KOSDAQ","우량기업부","44100","-1150","-2.54","45150","45350","44000","109308","4843662750","1010597452200","22916042"
"001200","유진투자증권","KOSPI",,"4020","-10","-0.25","4060","4060","3990","145047","581550470","389403000360","96866418"
"178780","유테크","KOSDAQ","관리종목(소속부없음)","1730","0","0.00","0","0","0","0","0","60240302320","34820984"
"221800","유투바이오","KONEX","일반기업부","20050","-1600","-7.39","20600","23000","19950","1764","35526600","50636475500","2525510"
"179900","유티아이","KOSDAQ","우량기업부","14450","0","0.00","14450","14850","14250","65421","948056200","234189632750","16206895"
"263050","유틸렉스","KOSDAQ","기술성장기업부","29800","-250","-0.83","30150","30400","29700","35807","1072480900","460354989200","15448154"
"000100","유한양행","KOSPI",,"65400","900","1.40","64200","65500","64000","281752","18284415200","4576231518600","69972959"
"000105","유한양행우","KOSPI",,"60300","100","0.17","60200","60400","60100","445","26792000","71210682000","1180940"
"003460","유화증권","KOSPI",,"2750","5","0.18","2735","2800","2715","42728","117222090","155931641250","56702415"
"003465","유화증권우","KOSPI",,"2735","-30","-1.08","2765","2765","2730","1131","3092755","47798022375","17476425"
"191410","육일씨엔에쓰","KOSDAQ","중견기업부","4755","35","0.74","4730","4900","4630","71874","340340895","44521169610","9363022"
"008730","율촌화학","KOSPI",,"21100","0","0.00","21200","21200","20850","32041","672757200","523280000000","24800000"
"072770","율호","KOSDAQ","중견기업부","2110","-100","-4.52","2170","2185","2055","5078187","10647279870","82220378440","38967004"
"008250","이건산업","KOSPI",,"14900","200","1.36","14900","15000","14700","175676","2606157650","163194261500","10952635"
