종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"052020","에스티큐브","KOSDAQ","중견기업부","9550","-160","-1.65","9740","9740","9500","166660","1595148860","291999873650","30575903"
"237690","에스티팜","KOSDAQ","중견기업부","113700","-6200","-5.17","119300","119300","112300","300152","34341497300","2121187200000","18656000"
"050760","에스폴리텍","KOSDAQ","중견기업부","4325","0","0.00","4325","4370","4280","42902","185326530","70647482350","16334678"
"288620","에스퓨얼셀","KOSDAQ","벤처기업부","36200","-650","-1.76","37150","37200","36150","112070","4109035400","248850239200","6874316"
"317830","에스피시스템스","KOSDAQ","벤처기업부","6710","-160","-2.33","6870","6870","6620","17801","119389960","54657647000","8145700"
"058610","에스피지","KOSDAQ","우량기업부","11000","-250","-2.22","11200","11200","11000","84893","942278600","243950960000","22177360"
"043340","에쎈테크","KOSDAQ","중견기업부","1290","-10","-0.77","1295","1305","1280","218783","282141385","92880000000","72000000"
"023960","에쓰씨엔지니어링","KOSPI",,"5150","-240","-4.45","5360","5400","5070","344548","1801989800","148477523050","28830587"
"298690","에어부산","KOSPI",,"2520","-25","-0.98","2530","2550","2510","321566","811319205","206816400000","82070000"
"187660","에이디엠코리아","KOSDAQ","벤처기업부","6160","-160","-2.53","6340","6440","6140","463776","2887993890","134511300000","21836250"
"054630","에이디칩스","KOSDAQ","벤처기업부","1015","-25","-2.40","1040","1045","1005","1069751","1089839255","80905102915","79709461"
"200710","에이디테크놀로지","KOSDAQ","우량기업부","21900","-100","-0.45","21950","22150","21600","53809","1177652850","291923320800","13329832"
"096690","에이루트","KOSDAQ","벤처기업부","779","-17","-2.14","802","803","777","4030899","3184952993","115316500329","148031451"
"140910","에이리츠","KOSPI",,"11550","-50","-0.43","11550","11750","11500","30076","349618300","48710854500","4217390"
"078520","에이블씨엔씨","KOSPI",,"8640","-100","-1.14","8800","8800","8600","41986","363729510","233569085760","27033459"
"298380","에이비엘바이오","KOSDAQ","기술성장기업부","20650","-1200","-5.49","21750","21800","20350","318017","6708055850","973095628750","47123275"
"203400","에이비온","KOSDAQ","기술성장기업부","15900","-900","-5.36","16800","17000","15300","2267923","36341163250","242471740500","15249795"
"195990","에이비프로바이오","KOSDAQ","중견기업부","1115","45","4.21","1060","1155","1060","13519714","15200036980","280388586160","251469584"
"003800","에이스침대","KOSDAQ","우량기업부","50600","650","1.30","49950","50600","49700","5391","270601700","561154000000","11090000"
"322190","에이스캠퍼","KONEX","일반기업부","1405","-95","-6.33","1500","1500","1400","28887","41356180","12539901785","8925197"
"088800","에이스테크","KOSDAQ","중견기업부","18950","-550","-2.82","19450","19650","18850","605816","11610479650","828562238950","43723601"
"241840","에이스토리","KOSDAQ","중견기업부","31600","-250","-0.78","31850","32550","30900","91105","2881212050","301203616000","9531760"
"039230","에이아이비트","KOSDAQ","관리종목(소속부없음)","543","0","0.00","0","0","0","0","0","19975625532","36787524"
"312610","에이에프더블류","KOSDAQ","벤처기업부","6860","120","1.78","6710","6960","6710","52916","362364390","138962251680","20256888"
"015260","에이엔피","KOSPI",,"1660","-145","-8.03","1805","1825","1625","971553","1640942590","37078438940","22336409"
"234070","에이원알폼","KONEX","일반기업부","17600","0","0.00","0","0","0","0","0","62857361600","3571441"
"072990","에이치시티","KOSDAQ","중견기업부","16650","-350","-2.06","16850","16900","16450","62486","1036684200","116476923150","6995611"
"227100","에이치앤비디자인","KOSDAQ","벤처기업부","16850","-100","-0.59","16950","17050","16700","22701","382258450","79210518850","4700921"
"044990","에이치엔에스하이텍","KONEX","일반기업부","13400","-150","-1.11","13850","14000","12250","24468","333649200","100648257600","7511064"
"176440","에이치엔티","KOSDAQ","투자주의환기종목(소속부없음)","1920","0","0.00","0","0","0","0","0","164619542400","85739345"
"028300","에이치엘비","KOSDAQ","중견기업부","64800","-2900","-4.28","67300","68400","63100","2874851","189867940600","6890768172000","106339015"
"067630","에이치엘비생명과학","KOSDAQ","중견기업부","21050","0","0.00","21050","22000","19600","6633256","139513096100","1982508071300","94180906"
"047920","에이치엘비제약","KOSDAQ","기술성장기업부","26850","-1150","-4.11","27800","27950","26200","622347","16848273600","600307493850","22357821"
"043220","에이치엘비파워","KOSDAQ","중견기업부","2180","-85","-3.75","2265","2290","2175","2511189","5564488110","198631521860","91115377"
"239610","에이치엘사이언스","KOSDAQ","우량기업부","36950","-850","-2.25","37850","38150","36950","5511","205247650","199238649250","5392115"
"353070","에이치엠씨제4호스팩","KOSDAQ","SPAC(소속부없음)","2180","-5","-0.23","2190","2190","2180","10061","21959325","9395800000","4310000"
"353060","에이치엠씨제5호스팩","KOSDAQ","SPAC(소속부없음)","2165","-5","-0.23","2175","2175","2165","1999","4328970","11073975000","5115000"
"044780","에이치케이","KOSDAQ","벤처기업부","2390","-15","-0.62","2405","2405","2380","90713","217083110","44228830930","18505787"
"357230","에이치피오","KOSDAQ","중견기업부","16650","-200","-1.19","16800","16850","16450","68135","1130909850","331970364000","19938160"
"071670","에이테크솔루션","KOSDAQ","중견기업부","16500","-400","-2.37","16650","16700","16200","142365","2343453850","165000000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","35300","50","0.14","34950","35900","34850","119039","4209072350","291578000000","8260000"
"224110","에이텍티앤","KOSDAQ","벤처기업부","33000","-50","-0.15","33000","33400","32500","97563","3214533150","176220000000","5340000"
"230980","에이트원","KOSDAQ","벤처기업부","2180","-50","-2.24","2230","2235","2165","529714","1158329685","126152405680","57868076"
"021080","에이티넘인베스트","KOSDAQ","벤처기업부","4575","-275","-5.67","4600","4675","4560","1025551","4721283560","219600000000","48000000"
"089530","에이티세미콘","KOSDAQ","중견기업부","3300","120","3.77","3160","3340","3115","829338","2671113175","49377378600","14962842"
"200470","에이팩트","KOSDAQ","중견기업부","7670","-170","-2.17","7830","7840","7640","134977","1038355470","134636725600","17553680"
"207490","에이펙스인텍","KONEX","일반기업부","10250","50","0.49","10250","10250","10250","1","10250","36900000000","3600000"
"262260","에이프로","KOSDAQ","우량기업부","37700","-650","-1.69","38700","38700","37650","39080","1482506900","259399600200","6880626"
"109960","에이프로젠 H&G","KOSDAQ","중견기업부","863","-19","-2.15","873","882","863","342665","297754295","154213972271","178695217"
"007460","에이프로젠 MED","KOSPI",,"2040","-45","-2.16","2075","2095","2035","1495953","3074098475","406276669200","199155230"
"003060","에이프로젠제약","KOSPI",,"1110","-10","-0.89","1130","1130","1105","733607","815576700","442419101370","398575767"
"244920","에이플러스에셋","KOSPI",,"10700","650","6.47","10700","11000","10300","641974","6854651600","241902315100","22607693"
"089970","에이피티씨","KOSDAQ","우량기업부","20800","-800","-3.70","21600","21750","20700","140709","2980316250","490143576000","23564595"
"230240","에치에프알","KOSDAQ","중견기업부","21700","-550","-2.47","22050","22050","21550","30980","674805650","279539834000","12882020"
"064510","에코마이스터","KOSDAQ","관리종목(소속부없음)","550","0","0.00","0","0","0","0","0","22321778050","40585051"
"230360","에코마케팅","KOSDAQ","벤처기업부","21350","-650","-2.95","22100","22100","21350","195527","4232481450","698850169150","32733029"
"038870","에코바이오","KOSDAQ","중견기업부","9250","-640","-6.47","9810","9850","9160","350091","3275688860","107401694500","11610994"
"128540","에코캡","KOSDAQ","벤처기업부","5390","110","2.08","5230","5500","5180","1844321","9897112610","78471932000","14558800"
"086520","에코프로","KOSDAQ","우량기업부","93100","-3500","-3.62","96000","97700","93000","675243","63738928500","1741099129700","18701387"
"247540","에코프로비엠","KOSDAQ","우량기업부","336000","8200","2.50","331300","339700","326200","418457","139319221600","7364940576000","21919466"
"383310","에코프로에이치엔","KOSDAQ","중견기업부","104100","-6000","-5.45","110400","111300","104000","654359","69599622700","1593243421200","15304932"
"038110","에코플라스틱","KOSDAQ","중견기업부","5310","1125","26.88","4150","5440","4105","66506197","327014554805","136304354700","25669370"
"073540","에프알텍","KOSDAQ","벤처기업부","4245","-10","-0.24","4250","4310","4230","41248","175408815","48393000000","11400000"
"064850","에프앤가이드","KOSDAQ","벤처기업부","9020","20","0.22","9090","9090","8950","39927","359505700","108961600000","12080000"
"064090","에프앤리퍼블릭","KOSDAQ","투자주의환기종목(소속부없음)","2625","-30","-1.13","2790","2790","2600","17606","46763225","28847198625","10989409"
"036810","에프에스티","KOSDAQ","우량기업부","27650","-850","-2.98","28250","28250","27650","125926","3508583200","601575215850","21756789"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","5930","-90","-1.50","6020","6020","5900","6467","38450010","85183738400","14364880"
"083500","에프엔에스테크","KOSDAQ","벤처기업부","14500","-550","-3.65","14950","15050","14150","319076","4601930350","121592969000","8385722"
"054940","엑사이엔씨","KOSDAQ","중견기업부","1800","-50","-2.70","1825","1845","1755","320245","574083475","59712386400","33173548"
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)","16450","-650","-3.80","17000","17000","16300","513242","8468517550","597390419150","36315527"
"205100","엑셈","KOSDAQ","벤처기업부","5030","135","2.76","4895","5030","4860","860215","4247462120","170427833190","33882273"
"070300","엑스큐어","KOSDAQ","벤처기업부","3610","-30","-0.82","3640","3725","3605","17050","62283150","26591527140","7366074"
"092870","엑시콘","KOSDAQ","우량기업부","14200","-400","-2.74","14600","14600","14150","74595","1064135200","148761003400","10476127"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","13600","-800","-5.56","14300","14300","13350","190896","2614241450","104353548000","7673055"
"067570","엔브이에이치코리아","KOSDAQ","중견기업부","4540","-50","-1.09","4560","4645","4540","111643","510749695","147747889520","32543588"
"236810","엔비티","KOSDAQ","기술성장기업부","20650","-600","-2.82","21250","21250","20600","83437","1744050150","175271273450","8487713"
"140610","엔솔바이오사이언스","KONEX","일반기업부","17150","50","0.29","17100","17150","16800","5525","94239500","164715528600","9604404"
"333620","엔시스","KOSDAQ","벤처기업부","21100","1300","6.57","20350","21650","20150","682394","14366057300","222738858400","10556344"
"101400","엔시트론","KOSDAQ","관리종목(소속부없음)","1270","-10","-0.78","1280","1305","1260","56357","72107805","41015804430","32295909"
"036570","엔씨소프트","KOSPI",,"617000","1000","0.16","625000","626000","616000","274261","170045521000","13545631574000","21954022"
"217820","엔에스","KOSDAQ","우량기업부","10250","0","0.00","10250","10500","10150","55758","575354150","118010679250","11513237"
"138250","엔에스쇼핑","KOSPI",,"17600","-250","-1.40","17600","17950","17600","68546","1214040350","593049600000","33696000"
"031860","엔에스엔","KOSDAQ","중견기업부","1160","-10","-0.85","1170","1180","1150","270762","314159695","66923890440","57693009"
"238170","엔에스엠","KONEX","일반기업부","1175","30","2.62","1190","1190","1105","1931","2208095","24410253700","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","8140","880","12.12","8300","8300","8130","125","1017220","32069158000","3939700"
"310840","엔에이치스팩13호","KOSDAQ","관리종목(소속부없음)","2040","0","0.00","0","0","0","0","0","6976800000","3420000"
"359090","엔에이치스팩17호","KOSDAQ","SPAC(소속부없음)","2155","0","0.00","0","0","0","0","0","15106550000","7010000"
"365590","엔에이치스팩18호","KOSDAQ","SPAC(소속부없음)","2365","-5","-0.21","2385","2385","2345","37484","88361860","10879000000","4600000"
"380440","엔에이치스팩19호","KOSPI",,"2220","0","0.00","2215","2225","2215","62667","138976795","113863800000","51290000"
"265740","엔에프씨","KOSDAQ","벤처기업부","14300","-200","-1.38","14450","14600","14150","13694","196600400","127724740000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","22950","-450","-1.92","23200","23650","22650","69263","1597535550","285174680400","12425912"
"093510","엔지브이아이","KONEX","일반기업부","596","-4","-0.67","558","596","558","230","131538","3587920000","6020000"
"208860","엔지스테크널러지","KOSDAQ","투자주의환기종목(소속부없음)","2205","0","0.00","0","0","0","0","0","25233717915","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","85800","-1900","-2.17","86600","88300","85700","55571","4806217200","714829401000","8331345"
"085310","엔케이","KOSPI",,"1225","-5","-0.41","1230","1250","1215","491942","605247965","97979606200","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","22200","1500","7.25","20500","24000","20400","5655633","127332399150","781217001000","35189955"
"009810","엔케이물산","KOSPI",,"993","60","6.43","931","998","931","7280726","7097304012","78883135530","79439210"
"069410","엔텔스","KOSDAQ","벤처기업부","11400","-150","-1.30","11600","11600","11350","116289","1334062250","116790993600","10244824"
"227950","엔투텍","KOSDAQ","중견기업부","1780","-75","-4.04","1855","1855","1770","442292","791896300","127379343620","71561429"
"291230","엔피","KOSDAQ","중견기업부","6670","-220","-3.19","6880","6880","6630","236094","1583953980","260462219360","39049808"
"198080","엔피디","KOSDAQ","우량기업부","4020","-80","-1.95","4095","4135","3995","54425","220793600","86571443700","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","2490","-20","-0.80","2510","2530","2465","160076","398818750","46622568270","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","5420","-150","-2.69","5570","5610","5400","38194","209207650","36196928000","6678400"
"276240","엘리비젼","KONEX","일반기업부","820","103","14.37","820","820","820","1","820","5473008000","6674400"
"900140","엘브이엠씨홀딩스","KOSPI",,"3410","-40","-1.16","3430","3470","3395","257618","880069935","339142562770","99455297"
"376190","엘비루셈","KOSDAQ","중견기업부","13950","-150","-1.06","14000","14050","13900","74887","1046082650","343170000000","24600000"
"061970","엘비세미콘","KOSDAQ","우량기업부","12900","-250","-1.90","13100","13150","12900","216415","2807150200","564821236800","43784592"
"138690","엘아이에스","KOSDAQ","중견기업부","6780","-20","-0.29","6800","6900","6700","114720","778405480","113703718800","16770460"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","36200","-750","-2.03","37200","37200","36150","86485","3149085400","821193054200","22684891"
"066970","엘앤에프","KOSDAQ","중견기업부","120900","2100","1.77","120000","122400","118800","726041","87389849600","4180568336100","34578729"
"156100","엘앤케이바이오","KOSDAQ","중견기업부","16800","-450","-2.61","17200","17200","16750","43123","728378050","224998082400","13392743"
"311060","엘에이티","KONEX","일반기업부","3600","-15","-0.41","3610","3610","3600","180","649000","9196236000","2554510"
"073110","엘엠에스","KOSDAQ","벤처기업부","9900","-60","-0.60","9940","10000","9850","11779","116607990","88067974500","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","15050","-100","-0.66","15000","15200","14950","98825","1490244700","268040996650","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","1370","0","0.00","1370","1380","1350","193853","264535815","115693101030","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","11200","-250","-2.18","11450","11450","11100","22453","252531000","89816865600","8019363"
"058630","엠게임","KOSDAQ","벤처기업부","9150","-290","-3.07","9370","9440","9090","783240","7205880740","178826474550","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","36100","1000","2.85","34500","36800","34300","261296","9364777650","195880766000","5426060"
"019590","엠벤처투자","KOSDAQ","중견기업부","1125","25","2.27","1100","1130","1085","842821","943153105","75771106875","67352095"
"169330","엠브레인","KOSDAQ","중견기업부","8780","20","0.23","8760","8790","8680","25754","225068410","78743070020","8968459"
"097520","엠씨넥스","KOSPI",,"45400","-400","-0.87","45700","45850","45100","59544","2701824850","815260602800","17957282"
"179290","엠아이텍","KOSDAQ","중견기업부","5200","-120","-2.26","5290","5320","5150","132877","693877020","163079009600","31361348"
"225860","엠앤씨생명과학","KONEX","일반기업부","75","0","0.00","0","0","0","0","0","1277785350","17037138"
"009780","엠에스씨","KOSDAQ","우량기업부","6550","-10","-0.15","6560","6690","6480","41572","272785490","115280000000","17600000"
"123040","엠에스오토텍","KOSDAQ","중견기업부","6770","-100","-1.46","7170","7180","6750","604376","4183024870","241378168990","35654087"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","2535","200","8.57","2320","2875","2320","2069596","5435851580","51388658100","20271660"
"032790","엠젠플러스","KOSDAQ","관리종목(소속부없음)","4075","0","0.00","0","0","0","0","0","120352455875","29534345"
"033160","엠케이전자","KOSDAQ","우량기업부","26550","-50","-0.19","26500","27650","26250","1590123","42786927300","578994142950","21807689"
"347890","엠투아이","KOSDAQ","벤처기업부","11550","800","7.44","10600","13300","10500","3903990","45698310450","194019256200","16798204"
"033310","엠투엔","KOSDAQ","중견기업부","16050","150","0.94","15850","16900","15700","373267","6060599750","408374290050","25443881"
"259630","엠플러스","KOSDAQ","우량기업부","13750","-250","-1.79","13850","14050","13750","89278","1235742200","156783495000","11402436"
"065150","엠피대산","KOSDAQ","관리종목(소속부없음)","959","-26","-2.64","980","985","953","552876","534022961","120145826395","125282405"
"115960","연우","KOSDAQ","우량기업부","27050","-250","-0.92","27400","27400","27000","12525","339689650","335365900000","12398000"
"090740","연이비앤티","KOSDAQ","중견기업부","2105","0","0.00","0","0","0","0","0","40260402610","19126082"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","11000","0","0.00","11000","11050","10900","13991","153768400","89441000000","8131000"
"014440","영보화학","KOSPI",,"5100","80","1.59","5050","5220","4985","378718","1948932725","102000000000","20000000"
"007530","영신금속","KOSDAQ","중견기업부","3400","60","1.80","3360","3425","3360","185931","630961455","65193136800","19174452"
"143540","영우디에스피","KOSDAQ","벤처기업부","2415","-60","-2.42","2465","2475","2405","504804","1223871200","107708746425","44599895"
"111770","영원무역","KOSPI",,"41300","-900","-2.13","41750","42100","41200","68601","2852271600","1830063628400","44311468"
"009970","영원무역홀딩스","KOSPI",,"46350","0","0.00","46350","46600","46250","4937","229116450","632009689200","13635592"
"003520","영진약품","KOSPI",,"5550","-50","-0.89","5580","5600","5520","231330","1284334600","1015054657050","182892731"
"000670","영풍","KOSPI",,"743000","7000","0.95","728000","754000","728000","1560","1162192000","1368635720000","1842040"
"036560","영풍정밀","KOSDAQ","우량기업부","12000","600","5.26","11350","12300","11150","852780","10203566600","189000000000","15750000"
"006740","영풍제지","KOSPI",,"7340","-80","-1.08","7420","7460","7300","39413","290921560","162948000000","22200000"
"012280","영화금속","KOSPI",,"2535","-50","-1.93","2665","2670","2465","13353054","34199514015","135355070175","53394505"
"265560","영화테크","KOSDAQ","벤처기업부","20350","100","0.49","20050","21200","19750","2485300","51248459200","217545163000","10690180"
"012160","영흥","KOSPI",,"1190","-5","-0.42","1205","1210","1175","816698","972594950","120559342680","101310372"
"036000","예림당","KOSDAQ","중견기업부","2990","-35","-1.16","3000","3055","2985","30686","92354395","68872488230","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","2455","-60","-2.39","2510","2520","2430","361504","886905200","81016080200","33000440"
"053280","예스24","KOSDAQ","중견기업부","12250","-500","-3.92","12700","12750","12100","445060","5502391750","306250000000","25000000"
"015360","예스코홀딩스","KOSPI",,"38450","400","1.05","38550","38800","38050","1597","61535400","230700000000","6000000"
"122640","예스티","KOSDAQ","벤처기업부","11600","-350","-2.93","11950","11950","11500","88425","1031744750","198375138000","17101305"
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)","799","15","1.91","784","809","781","1326074","1057989001","63209736940","79111060"
"045060","오공","KOSDAQ","우량기업부","4615","-10","-0.22","4620","4630","4575","33489","154126215","78187210010","16941974"
"080520","오디텍","KOSDAQ","벤처기업부","7280","-60","-0.82","7340","7340","7230","75280","547524100","85515313520","11746609"
"007310","오뚜기","KOSPI",,"514000","-4000","-0.77","515000","520000","513000","2136","1103620000","1887398234000","3671981"
"039830","오로라","KOSDAQ","우량기업부","10050","-150","-1.47","10150","10200","9990","122862","1235112490","108167044500","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","29200","-600","-2.01","29850","29950","29050","21916","645725850","271838626400","9309542"
"046120","오르비텍","KOSDAQ","중견기업부","7240","-190","-2.56","7430","7470","7240","156130","1143735050","180771433200","24968430"
"014940","오리엔탈정공","KOSDAQ","우량기업부","4590","-140","-2.96","4725","4780","4555","592841","2759634460","209183103990","45573661"
"002630","오리엔트바이오","KOSPI",,"1610","60","3.87","1560","1645","1505","5044567","8064545830","190918638050","118583005"
"065500","오리엔트정공","KOSDAQ","투자주의환기종목(소속부없음)","811","6","0.75","805","829","803","2050060","1670717623","95061009782","117214562"
"271560","오리온","KOSPI",,"125000","1000","0.81","123000","126000","123000","53238","6661015000","4942016500000","39536132"
"001800","오리온홀딩스","KOSPI",,"16150","150","0.94","15950","16200","15900","79375","1275874300","1011723565300","62645422"
"010470","오리콤","KOSDAQ","우량기업부","8120","-120","-1.46","8240","8240","8040","25492","206464700","97237406000","11975050"
"352910","오비고","KOSDAQ","기술성장기업부","20200","-550","-2.65","20650","20750","20100","123690","2526056500","229286846800","11350834"
"053980","오상자이엘","KOSDAQ","중견기업부","8620","-90","-1.03","8700","8880","8580","60815","526923810","152986742840","17747882"
"052420","오성첨단소재","KOSDAQ","우량기업부","3155","-35","-1.10","3200","3225","3145","444216","1410203630","214185598850","67887670"
"241790","오션브릿지","KOSDAQ","우량기업부","15100","-250","-1.63","15350","15450","15050","26659","406838750","151039773400","10002634"
"329020","오션스톤","KONEX","일반기업부","6800","20","0.29","6990","6990","6400","24","160720","5440000000","800000"
"039200","오스코텍","KOSDAQ","벤처기업부","36100","-1850","-4.87","37550","37550","36000","315084","11507163600","1090455552500","30206525"
"226400","오스테오닉","KOSDAQ","기술성장기업부","4100","-165","-3.87","4265","4265","4100","100534","416489050","68769521400","16773054"
"031510","오스템","KOSDAQ","중견기업부","3215","40","1.26","3175","3220","3130","89206","284574515","90020000000","28000000"
"048260","오스템임플란트","KOSDAQ","우량기업부","158500","-5100","-3.12","163900","165800","151200","347259","54859200400","2264286144500","14285717"
"138080","오이솔루션","KOSDAQ","우량기업부","39300","-950","-2.36","40250","40250","39000","26247","1038234400","417526933500","10624095"
"080580","오킨스전자","KOSDAQ","벤처기업부","24950","50","0.20","24950","25100","24600","52916","1318288350","441098485100","17679298"
"067170","오텍","KOSDAQ","우량기업부","12000","-250","-2.04","12250","12250","11900","43419","524493600","184699260000","15391605"
"173130","오파스넷","KOSDAQ","중견기업부","4325","10","0.23","4315","4375","4280","51237","221691880","51296359750","11860430"
"049480","오픈베이스","KOSDAQ","중견기업부","3845","-150","-3.75","3975","3990","3835","1020160","3965606955","120819062635","31422383"
"309930","오하임아이엔티","KOSDAQ","중견기업부","7210","350","5.10","6770","7760","6720","8988407","65872416180","147860452110","20507691"
"244460","올리패스","KOSDAQ","기술성장기업부","13000","-100","-0.76","13100","13350","12850","155603","2037964400","335355436000","25796572"
"226950","올릭스","KOSDAQ","기술성장기업부","46150","-2250","-4.65","48100","48250","46100","161886","7586743850","632400834000","13703160"
"057540","옴니시스템","KOSDAQ","우량기업부","2300","-55","-2.34","2355","2365","2290","315131","729035930","106833516500","46449355"
"082210","옵트론텍","KOSDAQ","중견기업부","8530","-220","-2.51","8810","8830","8390","557774","4762878630","207995494410","24383997"
"109080","옵티시스","KOSDAQ","벤처기업부","26150","-300","-1.13","26300","26850","26050","158616","4193374100","147381400000","5636000"
"153710","옵티팜","KOSDAQ","기술성장기업부","12300","-200","-1.60","12500","12500","12200","44956","552743650","179450333400","14589458"
"321820","와이더플래닛","KOSDAQ","기술성장기업부","22550","-450","-1.96","22800","22850","22500","26473","598581850","155538219100","6897482"
"122990","와이솔","KOSDAQ","우량기업부","11900","-300","-2.46","12150","12200","11900","72751","872505850","335424597900","28186941"
"232140","와이아이케이","KOSDAQ","우량기업부","6130","-40","-0.65","6180","6220","6070","269182","1653508790","502937995500","82045350"
"065530","와이어블","KOSDAQ","중견기업부","3640","-110","-2.93","3800","3800","3550","118943","436464585","192410400000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","12800","-200","-1.54","13000","13000","12700","148831","1907626650","232955635200","18199659"
"155650","와이엠씨","KOSDAQ","우량기업부","8750","-150","-1.69","8860","8970","8640","129182","1129941760","174775632500","19974358"
"251370","와이엠티","KOSDAQ","우량기업부","21100","-600","-2.76","21700","21900","21050","22961","487096150","315550035800","14954978"
"066430","와이오엠","KOSDAQ","중견기업부","2390","-45","-1.85","2435","2450","2345","79130","188946995","37895209040","15855736"
"193250","와이제이엠게임즈","KOSDAQ","중견기업부","2260","-105","-4.44","2340","2345","2240","801244","1827678950","129234843340","57183559"
"273060","와이즈버즈","KOSDAQ","중견기업부","2020","-10","-0.49","2025","2045","1980","126957","255761065","98056803440","48542972"
"019210","와이지-원","KOSDAQ","중견기업부","11000","50","0.46","10800","11350","10650","518474","5703719050","336312009000","30573819"
"122870","와이지엔터테인먼트","KOSDAQ","중견기업부","55800","-2700","-4.62","58600","58600","55700","270185","15342566900","1028732650200","18436069"
"011690","와이투솔루션","KOSPI",,"2440","0","0.00","0","0","0","0","0","359254954280","147235637"
"332570","와이팜","KOSDAQ","우량기업부","8870","-90","-1.00","8940","9060","8770","106908","950955740","329443827720","37141356"
"079000","와토스코리아","KOSDAQ","중견기업부","8500","50","0.59","8440","8740","8430","65906","565363520","61200000000","7200000"
"070960","용평리조트","KOSPI",,"5550","-20","-0.36","5560","5630","5480","117049","650642660","267139998150","48133333"
"316140","우리금융지주","KOSPI",,"11050","50","0.45","10950","11150","10900","1497321","16526978650","8045069066450","728060549"
"032820","우리기술","KOSDAQ","벤처기업부","2260","-75","-3.21","2310","2330","2255","2999486","6857253750","301312484080","133324108"
"041190","우리기술투자","KOSDAQ","벤처기업부","8300","-520","-5.90","8400","8490","8250","3906568","32726208160","697200000000","84000000"
"115440","우리넷","KOSDAQ","벤처기업부","8630","-220","-2.49","8850","8900","8590","48080","418592440","78851826720","9136944"
"118000","우리들휴브레인","KOSPI",,"1620","-40","-2.41","1655","1660","1600","309485","500757455","130732062480","80698804"
"046970","우리로","KOSDAQ","관리종목(소속부없음)","1910","0","0.00","0","0","0","0","0","56280871750","29466425"
"082850","우리바이오","KOSDAQ","중견기업부","4935","-145","-2.85","5080","5090","4935","356626","1775902725","223446327930","45277878"
"215360","우리산업","KOSDAQ","우량기업부","22750","-350","-1.52","22950","23300","22700","32982","756808450","207756708250","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","5830","-40","-0.68","5770","5860","5750","55079","319759350","110113198030","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","2485","-10","-0.40","2485","2505","2465","382639","950429570","172055542855","69237643"
"153490","우리이앤엘","KOSDAQ","중견기업부","2105","5","0.24","2075","2190","2060","4271553","9109322825","108365400000","51480000"
"037400","우리조명","KOSDAQ","중견기업부","3385","-80","-2.31","3435","3515","3350","273145","936696100","88596776210","26173346"
"010050","우리종금","KOSPI",,"917","-5","-0.54","922","925","914","2499603","2294299718","801644523302","874203406"
"101170","우림기계","KOSDAQ","벤처기업부","5050","-70","-1.37","5140","5150","4975","78283","393089525","68175000000","13500000"
"006980","우성사료","KOSPI",,"31550","-250","-0.79","31800","31900","31150","11982","377280650","97489500000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","6040","320","5.59","5720","6100","5720","1734113","10423223960","215133324000","35618100"
"017370","우신시스템","KOSPI",,"4720","-185","-3.77","4855","4890","4700","386285","1850381140","86442334880","18314054"
"103840","우양","KOSDAQ","중견기업부","5210","-80","-1.51","5290","5340","5200","29327","154228290","74284180000","14258000"
"046940","우원개발","KOSDAQ","우량기업부","6370","-60","-0.93","6400","6490","6340","113380","724916420","115133609500","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","6370","-280","-4.21","6650","6650","6250","98523","630092840","77031938620","12092926"
"065680","우주일렉트로","KOSDAQ","우량기업부","25000","-500","-1.96","25500","25500","24700","92908","2322428650","248355500000","9934220"
"105840","우진","KOSPI",,"8490","-210","-2.41","8610","8890","8440","428109","3671396690","172547482860","20323614"
"018620","우진비앤지","KOSDAQ","벤처기업부","2555","-35","-1.35","2590","2600","2545","353066","904303570","73812143615","28889293"
"010400","우진아이엔에스","KOSPI",,"8100","-180","-2.17","8260","8260","8100","10165","82702210","61738200000","7622000"
