id,bspl,detailname,resultname,resultname_old
1844,BS,건설중인자산-기계장치-중장비,유형자산,유형자산
1845,BS,건설중인자산-금형,유형자산,유형자산
1846,BS,건설중인자산-선박,유형자산,유형자산
1847,BS,건설중인자산-항공기,유형자산,유형자산
1848,BS,건설중인자산-차량운반구,유형자산,유형자산
1849,BS,건설중인자산-공구기구,유형자산,유형자산
1850,BS,건설중인자산-비품가구,유형자산,유형자산
1851,BS,건설중인자산-기타유형자산,유형자산,유형자산
1852,BS,건설중인자산-공사제비,유형자산,유형자산
1853,BS,건설중인자산-차입원가,유형자산,유형자산
1854,BS,건설중인자산-무형자산,유형자산,유형자산
1855,BS,건설중인자산-손상차손누계액,유형자산,유형자산
1856,BS,미착자산-물대-Target,유형자산,유형자산
1857,BS,미착자산-관세-GR/IR,유형자산,유형자산
1858,BS,미착자산-관세-충당,유형자산,유형자산
1859,BS,미착자산-부대비-GR/IR,유형자산,유형자산
1860,BS,GR/IR-유형자산,유형자산,유형자산
1861,BS,GR/IR-유형자산-조정,유형자산,유형자산
1862,BS,유형자산-국고보조금,유형자산,유형자산
1863,BS,유형자산-공사부담금,유형자산,유형자산
1864,BS,입목,유형자산,유형자산
1865,BS,미착기계,유형자산,유형자산
1866,BS,중장비,유형자산,유형자산
1867,BS,중장비-감가상각누계액,유형자산,유형자산
1868,BS,중장비-손상차손누계액,유형자산,유형자산
1869,BS,건설가계정-유형자산,유형자산,유형자산
1870,BS,건설가계정-수선,유형자산,유형자산
1871,BS,건설가계정-특정차입금자본화,유형자산,유형자산
1872,BS,건설가계정-일반차입금자본화,유형자산,유형자산
1873,BS,건설가계정손상차손누계액,유형자산,유형자산
1874,BS,임차개량자산,유형자산,유형자산
1875,BS,임차개량자산감가상각누계액,유형자산,유형자산
1876,BS,임차개량자산손상차손누계액,유형자산,유형자산
1877,BS,탱크,유형자산,유형자산
1878,BS,탱크-감가상각누계액,유형자산,유형자산
1879,BS,임차시설물,유형자산,유형자산
1880,BS,임차시설물-감가상각누계액,유형자산,유형자산
1881,BS,감가상각누계액,투자부동산,투자부동산
1882,BS,손상차손누계액,투자부동산,투자부동산
1883,BS,투자부동산-토지,투자부동산,투자부동산
1884,BS,투자부동산-건물,투자부동산,투자부동산
1885,BS,투자부동산-감가상각누계액,투자부동산,투자부동산
1886,BS,투자부동산-손상차손누계액,투자부동산,투자부동산
1887,BS,투자부동산-부문간배부,투자부동산,투자부동산
1888,BS,산업재산권,무형자산,무형자산
1889,BS,전용측선이용권,무형자산,무형자산
1890,BS,공업용수이용권,무형자산,무형자산
1891,BS,개발비,무형자산,무형자산
1892,BS,소프트웨어,무형자산,무형자산
1893,BS,임차권리금,무형자산,무형자산
1894,BS,회원권,무형자산,무형자산
1895,BS,기타의무형자산,무형자산,무형자산
1896,BS,영업권,무형자산,무형자산
1897,BS,부의영업권,무형자산,무형자산
1898,BS,국제공동사업권,무형자산,무형자산
1899,BS,특허권,무형자산,무형자산
1900,BS,실용신안권,무형자산,무형자산
1901,BS,의장권,무형자산,무형자산
1902,BS,상표권,무형자산,무형자산
1903,BS,판권,무형자산,무형자산
1904,BS,광업권,무형자산,무형자산
1905,BS,전기및가스시설이용권,무형자산,무형자산
1906,BS,전신전화전용시설이용권,무형자산,무형자산
1907,BS,공업용수도이용권,무형자산,무형자산
1908,BS,수도시설이용권,무형자산,무형자산
1909,BS,토지이용권,무형자산,무형자산
1910,BS,진입도로이용권,무형자산,무형자산
1911,BS,사용수익권,무형자산,무형자산
1912,BS,기타시설이용권,무형자산,무형자산
1913,BS,소프트웨어-외부구입,무형자산,무형자산
1914,BS,소프트웨어-내부개발,무형자산,무형자산
1915,BS,기타무형자산,무형자산,무형자산
1916,BS,무형자산-국고보조금,무형자산,무형자산
1917,BS,무형자산-공사부담금,무형자산,무형자산
1918,BS,연구개발비,무형자산,무형자산
1919,BS,시설사용권,무형자산,무형자산
1920,BS,매입채무-재료,매입채무,매입채무
1921,BS,매입채무-상품,매입채무,매입채무
1922,BS,매입채무-외주가공,매입채무,매입채무
1923,BS,미확정매입채무,매입채무,매입채무
1924,BS,외상매입금-일반자재구입대,매입채무,매입채무
1925,BS,외상매입금-공사자재구입대,매입채무,매입채무
1926,BS,외상매입금-상품구입대,매입채무,매입채무
1927,BS,외상매입금-외주비,매입채무,매입채무
1928,BS,외상매입금-수입관세및부대비,매입채무,매입채무
1929,BS,외상매입금-GR/IR-구매송장미착,매입채무,매입채무
1930,BS,외상매입금-차감조정,매입채무,매입채무
1931,BS,외상매입금-조정,매입채무,매입채무
1932,BS,외상매입금-Service공사-에스원Only,매입채무,매입채무
1933,BS,대행미지급금-기획Only,매입채무,매입채무
1934,BS,외상매입금-반품,매입채무,매입채무
1935,BS,외상매입금-기타,매입채무,매입채무
1936,BS,외상매입금-현할차,매입채무,매입채무
1937,BS,외상매입금-환율평가,매입채무,매입채무
1938,BS,지급어음-자재구입대,매입채무,매입채무
1939,BS,지급어음-공사자재구입대,매입채무,매입채무
1940,BS,지급어음-상품구입대,매입채무,매입채무
1941,BS,지급어음-외주비,매입채무,매입채무
1942,BS,지급어음-전자결제,매입채무,매입채무
1943,BS,지급어음-카드,매입채무,매입채무
1944,BS,지급어음-기타,매입채무,매입채무
1945,BS,지급어음-현할차,매입채무,매입채무
1946,BS,지급어음-환율평가,매입채무,매입채무
1947,BS,유동성 장기매입채무,매입채무,매입채무
1948,BS,장기외상매입금-일반자재구입대,매입채무,매입채무
1949,BS,장기외상매입금-공사자재구입대,매입채무,매입채무
1950,BS,장기외상매입금-상품구입대,매입채무,매입채무
1951,BS,장기외상매입금-기타,매입채무,매입채무
1952,BS,장기외상매입금-현할차,매입채무,매입채무
1953,BS,장기외상매입금-환율평가,매입채무,매입채무
1954,BS,장기지급어음-일반자재구입대,매입채무,매입채무
1955,BS,장기지급어음-공사자재구입대,매입채무,매입채무
1956,BS,장기지급어음-상품구입대,매입채무,매입채무
1957,BS,장기지급어음-기타,매입채무,매입채무
1958,BS,장기지급어음-현할차,매입채무,매입채무
1959,BS,장기지급어음-환율평가,매입채무,매입채무
1960,BS,장기매입채무-유동성대체,매입채무,매입채무
1961,BS,수입외상매입금,매입채무,매입채무
1962,BS,단기차입금-원화,단기차입금,단기차입금
1963,BS,단기차입금-외화,단기차입금,단기차입금
1964,BS,단기차입금-수출환어음,단기차입금,단기차입금
1965,BS,단기차입금-당좌차월,단기차입금,단기차입금
1966,BS,단기차입금-일반대출,단기차입금,단기차입금
1967,BS,단기차입금-신탁대출,단기차입금,단기차입금
1968,BS,단기차입금-어음할인,단기차입금,단기차입금
1969,BS,단기차입금-Pooling,단기차입금,단기차입금
1970,BS,단기차입금-ABS,단기차입금,단기차입금
1971,BS,단기차입금-AR매각-With Recourse,단기차입금,단기차입금
1972,BS,단기차입금-Usance,단기차입금,단기차입금
1973,BS,단기차입금-기타,단기차입금,단기차입금
1974,BS,단기차입금-환율평가,단기차입금,단기차입금
1975,BS,유동성 장기차입금,단기차입금,단기차입금
1976,BS,단기차입금-부문간배부,단기차입금,단기차입금
1977,BS,유동성사채,단기차입금,단기차입금
1978,BS,단기차입금-관계사,단기차입금,단기차입금
1979,BS,단기차입금-주임종,단기차입금,단기차입금
1980,BS,단기차입금-시설,단기차입금,단기차입금
1981,BS,미지급금-지급어음,미지급금,미지급금
1982,BS,미지급금-일반경비,미지급금,미지급금
1983,BS,미지급금-사원,미지급금,미지급금
1984,BS,미지급금-저장품,미지급금,미지급금
1985,BS,미지급금-시설,미지급금,미지급금
1986,BS,미지급금-신용카드,미지급금,미지급금
1987,BS,미지급금-급/상여,미지급금,미지급금
1988,BS,미지급금-환율조정,미지급금,미지급금
1989,BS,미지급금-자산구입,미지급금,미지급금
1990,BS,미지급금-기술사용료,미지급금,미지급금
1991,BS,미지급금-임가공비,미지급금,미지급금
1992,BS,미지급금-외주비,미지급금,미지급금
1993,BS,미지급금-경비,미지급금,미지급금
1994,BS,미지급금-Agency,미지급금,미지급금
1995,BS,미지급금-Claim,미지급금,미지급금
1996,BS,미지급금-GR/IR-송장미착,미지급금,미지급금
1997,BS,금융리스부채,미지급금,미지급금
1998,BS,미지급금-환불-에스원Only,미지급금,미지급금
1999,BS,미지급금-조정-에스원Only,미지급금,미지급금
2000,BS,미지급금-조정,미지급금,미지급금
2001,BS,미지급금-관세환급,미지급금,미지급금
2002,BS,미지급금-관세미지급,미지급금,미지급금
2003,BS,미지급금-통관수수료등수입제비용,미지급금,미지급금
2004,BS,미지급금-종업원신용카드,미지급금,미지급금
2005,BS,미지급금-법인신용카드,미지급금,미지급금
2006,BS,미지급금-종업원-기타,미지급금,미지급금
2007,BS,미지급금-국민연금,미지급금,미지급금
2008,BS,미지급금-건강보험,미지급금,미지급금
2009,BS,미지급금-개인연금,미지급금,미지급금
2010,BS,미지급금-산재보험,미지급금,미지급금
2011,BS,미지급금-고용보험,미지급금,미지급금
2012,BS,미지급금-부가가치세,미지급금,미지급금
2013,BS,미지급금-원천소득세,미지급금,미지급금
2014,BS,미지급금-원천지방소득세,미지급금,미지급금
2015,BS,미지급금-원천농특세,미지급금,미지급금
2016,BS,미지급금-사업소세,미지급금,미지급금
2017,BS,미지급금-재산세,미지급금,미지급금
2018,BS,미지급금-지방세,미지급금,미지급금
2019,BS,미지급금-소비세,미지급금,미지급금
2020,BS,미지급금-교육세,미지급금,미지급금
2021,BS,미지급금-거래직접세,미지급금,미지급금
2022,BS,미지급금-공회비-China Only,미지급금,미지급금
2023,BS,미지급금-문화사업건설비-China Only,미지급금,미지급금
2024,BS,미지급금-ISS-Brazil Only,미지급금,미지급금
2025,BS,미지급금-PIS-Brazil Only,미지급금,미지급금
2026,BS,미지급금-COFINS-Brazil Only,미지급금,미지급금
2027,BS,미지급금-기타제세,미지급금,미지급금
2028,BS,미지급금-국고보조금,미지급금,미지급금
2029,BS,미지급금-금융,미지급금,미지급금
2030,BS,미지급금-광고선전비,미지급금,미지급금
2031,BS,미지급금-배당금,미지급금,미지급금
2032,BS,미지급금-기타,미지급금,미지급금
2033,BS,미지급금-현할차,미지급금,미지급금
2034,BS,미지급금-환율평가,미지급금,미지급금
2035,BS,어음미지급금-자산구입,미지급금,미지급금
2036,BS,어음미지급금-임가공비,미지급금,미지급금
2037,BS,어음미지급금-외주비,미지급금,미지급금
2038,BS,어음미지급금-경비,미지급금,미지급금
2039,BS,어음미지급금-기타,미지급금,미지급금
2040,BS,어음미지급금-현할차,미지급금,미지급금
2041,BS,어음미지급금-환율평가,미지급금,미지급금
2042,BS,유동성 장기미지급금,미지급금,미지급금
2043,BS,미지급금-배당금-부문간배부-코닝정밀소재Only,미지급금,미지급금
2044,BS,미지급금-부문간배부,미지급금,미지급금
2045,BS,장기미지급금-국고보조금,미지급금,미지급금
2046,BS,장기미지급금-기타,미지급금,미지급금
2047,BS,장기미지급금-현할차,미지급금,미지급금
2048,BS,장기미지급금-환율평가,미지급금,미지급금
2049,BS,장기어음미지급금-자산구입,미지급금,미지급금
2050,BS,장기어음미지급금-기타,미지급금,미지급금
2051,BS,장기어음미지급금-현할차,미지급금,미지급금
2052,BS,장기어음미지급금-환율평가,미지급금,미지급금
2053,BS,장기미지급금-유동성대체,미지급금,미지급금
2054,BS,장기미지급금-부분간배부,미지급금,미지급금
2055,BS,미지급법인세-법인세,당기법인세부채,당기법인세부채
2056,BS,미지급법인세-주민세,당기법인세부채,당기법인세부채
2057,BS,미지급법인세-농특세,당기법인세부채,당기법인세부채
2058,BS,미지급법인세-기타,당기법인세부채,당기법인세부채
2059,BS,미지급법인세-부문간배부,당기법인세부채,당기법인세부채
2060,BS,선수금-영업,선수금,선수금
2061,BS,선수금-상품권,선수금,선수금
2062,BS,선수금-재고판매,선수금,선수금
2063,BS,선수금-자재,선수금,선수금
2064,BS,선수금-영업거래,선수금,선수금
2065,BS,선수금-Service,선수금,선수금
2066,BS,선수금-영업거래-기획Only,선수금,선수금
2067,BS,선수금-진행기준-용역,선수금,선수금
2068,BS,선수금-진행기준-용역-조정,선수금,선수금
2069,BS,선수금-공사선수금,선수금,선수금
2070,BS,선수금-공사선수금-조정,선수금,선수금
2071,BS,선수금-분양선수금,선수금,선수금
2072,BS,선수금-분양선수금-옵션-물산Only,선수금,선수금
2073,BS,선수금-분양선수금-조정,선수금,선수금
2074,BS,선수금-이용권-상품권,선수금,선수금
2075,BS,선수금-이용권-회원권및연회비,선수금,선수금
2076,BS,선수금-이용권-티켓,선수금,선수금
2077,BS,선수금-이용권-기타,선수금,선수금
2078,BS,선수금-임대매출,선수금,선수금
2079,BS,선수금-선물환,선수금,선수금
2080,BS,선수금-조정,선수금,선수금
2081,BS,선수금-기타,선수금,선수금
2082,BS,유동성 장기선수금,선수금,선수금
2083,BS,선수금-부문간배부,선수금,선수금
2084,BS,장기선수금-영업거래,선수금,선수금
2085,BS,장기선수금-기타,선수금,선수금
2086,BS,장기선수금-유동성대체,선수금,선수금
2087,BS,장기선수금-부문간배부,선수금,선수금
2088,BS,장기선수수익-예적금이자,선수금,선수금
2089,BS,장기선수수익-유가증권이자,선수금,선수금
2090,BS,장기선수수익-대여금이자,선수금,선수금
2091,BS,장기선수수익-기타금융상품이자,선수금,선수금
2092,BS,장기선수수익-임대료,선수금,선수금
2093,BS,장기선수수익-수익이연,선수금,선수금
2094,BS,장기선수수익-국고보조금,선수금,선수금
2095,BS,장기선수수익-기타,선수금,선수금
2096,BS,장기선수수익-유동성대체,선수금,선수금
2097,BS,선수금-임대료,선수금,선수금
2098,BS,예수금-건강보험,예수금,예수금
2099,BS,예수금-국민연금,예수금,예수금
2100,BS,예수금-고용보험-근로자부담분,예수금,예수금
2101,BS,예수금-고용보험-회사부담분,예수금,예수금
2102,BS,예수금-근로소득세,예수금,예수금
2103,BS,예수금-근로소득주민세,예수금,예수금
2104,BS,예수금-퇴직소득세,예수금,예수금
2105,BS,예수금-퇴직소득주민세,예수금,예수금
2106,BS,예수금-사업소득세,예수금,예수금
2107,BS,예수금-사업소득주민세,예수금,예수금
2108,BS,예수금-기타소득세,예수금,예수금
2109,BS,예수금-기타소득주민세,예수금,예수금
2110,BS,예수금-채무가압류,예수금,예수금
2111,BS,예수금-연말정산소득세,예수금,예수금
2112,BS,예수금-연말정산주민세,예수금,예수금
2113,BS,예수금-산재보험료,예수금,예수금
2114,BS,예수금-급여가압류_미결관리,예수금,예수금
2115,BS,예수금-주재수당,예수금,예수금
2116,BS,예수금-교육미수료,예수금,예수금
2117,BS,예수금-가수금미반제,예수금,예수금
2118,BS,예수금-원천세-근로소득세,예수금,예수금
2119,BS,예수금-원천세-사업소득세,예수금,예수금
2120,BS,예수금-원천세-퇴직소득세,예수금,예수금
2121,BS,예수금-원천세-이자소득세,예수금,예수금
2122,BS,예수금-원천세-배당소득세,예수금,예수금
2123,BS,예수금-원천세-기타소득세,예수금,예수금
2124,BS,예수금-원천세-근로지방소득세,예수금,예수금
2125,BS,예수금-원천세-사업지방소득세,예수금,예수금
2126,BS,예수금-원천세-퇴직지방소득세,예수금,예수금
2127,BS,예수금-원천세-이자지방소득세,예수금,예수금
2128,BS,예수금-원천세-배당지방소득세,예수금,예수금
2129,BS,예수금-원천세-기타지방소득세,예수금,예수금
2130,BS,예수금-원천세-교육세,예수금,예수금
2131,BS,예수금-원천세-농어촌특별세,예수금,예수금
2132,BS,예수금-원천세-개별소비세,예수금,예수금
2133,BS,예수금-원천세-용역,예수금,예수금
2134,BS,예수금-원천세-IRRF-Brazil Only,예수금,예수금
2135,BS,예수금-원천세-CIDE-Brazil Only,예수금,예수금
2136,BS,예수금-원천세-기타,예수금,예수금
2137,BS,예수금-급여일시공제-급여,예수금,예수금
2138,BS,예수금-급여일시공제-퇴직금,예수금,예수금
2139,BS,예수금-급여일시공제-재형저축,예수금,예수금
2140,BS,예수금-급여일시공제-국민연금,예수금,예수금
2141,BS,예수금-급여일시공제-건강보험,예수금,예수금
2142,BS,예수금-급여일시공제-근로자장기저축,예수금,예수금
2143,BS,예수금-급여일시공제-식대,예수금,예수금
2144,BS,예수금-급여일시공제-개인연금,예수금,예수금
2145,BS,예수금-급여일시공제-고용보험,예수금,예수금
2146,BS,예수금-급여일시공제-기타,예수금,예수금
2147,BS,예수금-국고보조금,예수금,예수금
2148,BS,예수금-압류,예수금,예수금
2149,BS,예수금-국민체육진흥기금,예수금,예수금
2150,BS,예수금-현금수송-에스원Only,예수금,예수금
2151,BS,예수금-기타,예수금,예수금
2152,BS,예수금-환율평가,예수금,예수금
2153,BS,미지급비용-예정소급급여,미지급비용,미지급비용
2154,BS,미지급비용-예정비정기상여,미지급비용,미지급비용
2155,BS,미지급비용-지급이자,미지급비용,미지급비용
2156,BS,미지급비용-공장예정원가,미지급비용,미지급비용
2157,BS,미지급비용-예정성과상여,미지급비용,미지급비용
2158,BS,미지급비용-예정유급휴가,미지급비용,미지급비용
2159,BS,미지급비용-직장보육시설,미지급비용,미지급비용
2160,BS,미지급비용-이자비용,미지급비용,미지급비용
2161,BS,미지급비용-급여,미지급비용,미지급비용
2162,BS,미지급비용-정기상여,미지급비용,미지급비용
2163,BS,미지급비용-명절상여,미지급비용,미지급비용
2164,BS,미지급비용-휴가상여,미지급비용,미지급비용
2165,BS,미지급비용-PI상여,미지급비용,미지급비용
2166,BS,미지급비용-PS상여,미지급비용,미지급비용
2167,BS,미지급비용-기타상여,미지급비용,미지급비용
2168,BS,미지급비용-확정기여퇴직급여,미지급비용,미지급비용
2169,BS,미지급비용-복리후생비,미지급비용,미지급비용
2170,BS,미지급비용-보험료,미지급비용,미지급비용
2171,BS,미지급비용-물류비,미지급비용,미지급비용
2172,BS,미지급비용-임차료,미지급비용,미지급비용
2173,BS,미지급비용-지급수수료,미지급비용,미지급비용
2174,BS,미지급비용-광고선전비,미지급비용,미지급비용
2175,BS,미지급비용-판매촉진비,미지급비용,미지급비용
2176,BS,미지급비용-판매장려금,미지급비용,미지급비용
2177,BS,미지급비용-서비스비,미지급비용,미지급비용
2178,BS,미지급비용-견본비,미지급비용,미지급비용
2179,BS,미지급비용-기술사용료,미지급비용,미지급비용
2180,BS,미지급비용-용역비,미지급비용,미지급비용
2181,BS,미지급비용-Link이자-물산Only,미지급비용,미지급비용
2182,BS,미지급비용-기타,미지급비용,미지급비용
2183,BS,미지급비용-현할차,미지급비용,미지급비용
2184,BS,미지급비용-환율평가,미지급비용,미지급비용
2185,BS,유동성 장기미지급비용,미지급비용,미지급비용
2186,BS,미지급비용-부문간배부,미지급비용,미지급비용
2187,BS,장기미지급비용-이자,미지급비용,미지급비용
2188,BS,장기미지급비용-급여,미지급비용,미지급비용
2189,BS,장기미지급비용-상여금,미지급비용,미지급비용
2190,BS,장기미지급비용-스탁옵션,미지급비용,미지급비용
2191,BS,장기미지급비용-기타,미지급비용,미지급비용
2192,BS,장기미지급비용-현할차,미지급비용,미지급비용
2193,BS,장기미지급비용-환율평가,미지급비용,미지급비용
2194,BS,장기미지급비용-유동성대체,미지급비용,미지급비용
2195,BS,장기미지급비용-부문간배부,미지급비용,미지급비용
2196,BS,미지급이자,미지급비용,미지급비용
2197,BS,장기미지급이자,미지급비용,미지급비용
2198,BS,반품충당부채,유동성충당부채,유동성충당부채
2199,BS,마일리지충당부채,유동성충당부채,유동성충당부채
2200,BS,반품추정부채,유동성충당부채,유동성충당부채
2201,BS,기타유동부채,유동성장기부채,유동성장기부채
2202,BS,유동성 예수보증금,유동성장기부채,유동성장기부채
2203,BS,유동성 예수보증금-부문간배부,유동성장기부채,유동성장기부채
2204,BS,가수금,유동성장기부채,유동성장기부채
2205,BS,가수금-기타,유동성장기부채,유동성장기부채
2206,BS,가수금-환율평가,유동성장기부채,유동성장기부채
2207,BS,예수보증금-영업보증금,유동성장기부채,유동성장기부채
2208,BS,예수보증금-임대보증금,유동성장기부채,유동성장기부채
2209,BS,예수보증금-공사보증금,유동성장기부채,유동성장기부채
2210,BS,예수보증금-하자보증금,유동성장기부채,유동성장기부채
2211,BS,예수보증금-계약보증금,유동성장기부채,유동성장기부채
2212,BS,예수보증금-사택보증금,유동성장기부채,유동성장기부채
2213,BS,예수보증금-계약보증금-에스원Only,유동성장기부채,유동성장기부채
2214,BS,예수보증금-기타,유동성장기부채,유동성장기부채
2215,BS,예수보증금-현할차,유동성장기부채,유동성장기부채
2216,BS,예수보증금-환율평가,유동성장기부채,유동성장기부채
2217,BS,예수보증금-유동성대체,유동성장기부채,유동성장기부채
2218,BS,환불부채,유동성장기부채,유동성장기부채
2219,BS,사채,유동성사채,유동성사채
2220,BS,사채-일반사채,유동성사채,유동성사채
2221,BS,사채-전환사채,유동성사채,유동성사채
2222,BS,사채-전환권조정,유동성사채,유동성사채
2223,BS,사채-신주인수권부사채,유동성사채,유동성사채
2224,BS,사채-신주인수권조정,유동성사채,유동성사채
2225,BS,사채-기타사채,유동성사채,유동성사채
2226,BS,사채-기타사채권조정,유동성사채,유동성사채
2227,BS,사채-환율평가,유동성사채,유동성사채
2228,BS,사채발행차금-장기미지급이자,유동성사채,유동성사채
2229,BS,사채발행차금-할인,유동성사채,유동성사채
2230,BS,사채발행차금-할증,유동성사채,유동성사채
2231,BS,사채발행차금-상환할증금,유동성사채,유동성사채
2232,BS,사채-유동성대체,유동성사채,유동성사채
2233,BS,사채-부문간배부,유동성사채,유동성사채
2234,BS,사채발행차금-비유동,유동성사채,유동성사채
2235,BS,유동성원화사채,유동성사채,유동성사채
2236,BS,유동성외화사채,유동성사채,유동성사채
2237,BS,유동성전환사채,유동성사채,유동성사채
2238,BS,유동성전환권조정,유동성사채,유동성사채
2239,BS,유동성신주인수권부사채,유동성사채,유동성사채
2240,BS,유동성사채할인발행차금,유동성사채,유동성사채
2241,BS,유동성사채상환할증금,유동성사채,유동성사채
2242,BS,유동성신주인수권조정,유동성사채,유동성사채
2243,BS,신주인수권조정,유동성사채,유동성사채
2244,BS,원화사채,유동성사채,유동성사채
2245,BS,외화사채,유동성사채,유동성사채
2246,BS,선수수익-임대수익,선수수익,선수수익
2247,BS,선수수익-국고보조금-국책사업연구비,선수수익,선수수익
2248,BS,선수수익-국고보조금-저리차입금,선수수익,선수수익
2249,BS,선수수익-예적금이자,선수수익,선수수익
2250,BS,선수수익-유가증권이자,선수수익,선수수익
2251,BS,선수수익-대여금이자,선수수익,선수수익
2252,BS,선수수익-기타금융상품이자,선수수익,선수수익
2253,BS,선수수익-임대료,선수수익,선수수익
2254,BS,선수수익-수익이연,선수수익,선수수익
2255,BS,선수수익-수익이연-기획Only,선수수익,선수수익
2256,BS,선수수익-국고보조금,선수수익,선수수익
2257,BS,선수수익-기타,선수수익,선수수익
2258,BS,유동성 장기선수수익,선수수익,선수수익
2259,BS,파생상품부채-유동-통화스왑,파생상품부채,파생상품부채-유동-통화선도
2260,BS,파생상품부채-유동-통화옵션,파생상품부채,파생상품부채-유동-통화선도
2261,BS,파생상품부채-유동-이자율스왑,파생상품부채,파생상품부채-유동-통화선도
2262,BS,파생상품부채-유동-상품선물,파생상품부채,파생상품부채-유동-통화선도
2263,BS,파생상품부채-유동-상품선도,파생상품부채,파생상품부채-유동-통화선도
2264,BS,파생상품부채-유동-기타,파생상품부채,파생상품부채-유동-통화선도
2265,BS,유동성 파생상품부채,파생상품부채,파생상품부채-유동-통화선도
2266,BS,파생상품부채-통화선도,파생상품부채,파생상품부채-유동-통화선도
2267,BS,파생상품부채-통화스왑,파생상품부채,파생상품부채-유동-통화선도
2268,BS,파생상품부채-통화옵션,파생상품부채,파생상품부채-유동-통화선도
2269,BS,파생상품부채-이자율스왑,파생상품부채,파생상품부채-유동-통화선도
2270,BS,파생상품부채-상품선물,파생상품부채,파생상품부채-유동-통화선도
2271,BS,파생상품부채-상품선도,파생상품부채,파생상품부채-유동-통화선도
2272,BS,파생상품부채-통화선도-중공업Only,파생상품부채,파생상품부채-유동-통화선도
2273,BS,파생상품부채-기타,파생상품부채,파생상품부채-유동-통화선도
2274,BS,보증금-임대보증금,보증금,보증금
2275,BS,보증금-수입보증금,보증금,보증금
2276,BS,보증금-사택임대보증금,보증금,보증금
2277,BS,장기차입금-일반대출,장기차입금,장기차입금
2278,BS,장기차입금-신탁대출,장기차입금,장기차입금
2279,BS,장기차입금-연불수출,장기차입금,장기차입금
2280,BS,장기차입금-시설자금,장기차입금,장기차입금
2281,BS,장기차입금-금융리스,장기차입금,장기차입금
2282,BS,장기차입금-기타,장기차입금,장기차입금
2283,BS,장기차입금-현할차,장기차입금,장기차입금
2284,BS,장기차입금-환율평가,장기차입금,장기차입금
2285,BS,장기차입금-유동성대체,장기차입금,장기차입금
2286,BS,장기차입금-부문간배부,장기차입금,장기차입금
2287,BS,장기차입금-외화,장기차입금,장기차입금
2288,BS,장기차입금-관계사,장기차입금,장기차입금
2289,BS,확정급여채무,순확정급여부채,순확정급여부채
2290,BS,사외적립자산-퇴직보험,순확정급여부채,순확정급여부채
2291,BS,사외적립자산-퇴직연금,순확정급여부채,순확정급여부채
2292,BS,퇴직급여부채,순확정급여부채,순확정급여부채
2293,BS,사외적립자산-단체퇴직보험예치금,순확정급여부채,순확정급여부채
2294,BS,사외적립자산-국민연금전환금,순확정급여부채,순확정급여부채
2295,BS,사외적립자산-퇴직보험예치금,순확정급여부채,순확정급여부채
2296,BS,사외적립자산-퇴직연금운용자산,순확정급여부채,순확정급여부채
2297,BS,사외적립자산-기타,순확정급여부채,순확정급여부채
2298,BS,제품보증충당부채,비유동성충당부채,비유동성충당부채
2299,BS,공사손실충당부채,비유동성충당부채,비유동성충당부채
2300,BS,하자보수충당부채,비유동성충당부채,비유동성충당부채
2301,BS,상여충당부채,비유동성충당부채,비유동성충당부채
2302,BS,복구충당부채,비유동성충당부채,비유동성충당부채
2303,BS,우발손실충당부채,비유동성충당부채,비유동성충당부채
2304,BS,장기선수수익,기타비유동부채,기타비유동부채
2305,BS,기타장기종업원급여부채,기타비유동부채,기타비유동부채
2306,BS,장기보증금,기타비유동금융부채,기타비유동금융부채
2307,BS,장기금융보증부채,기타비유동금융부채,기타비유동금융부채
2308,BS,우선주자본금,보통주자본금,보통주자본금
2309,BS,자본금-보통주,보통주자본금,보통주자본금
2310,BS,자본금-우선주,보통주자본금,보통주자본금
2311,BS,자본금-신주납입금,보통주자본금,보통주자본금
2312,BS,자본금-기타,보통주자본금,보통주자본금
2313,BS,주식발행초과금,자본잉여금,자본잉여금
2314,BS,자본준비금-주식발행초과금,자본잉여금,자본잉여금
2315,BS,자본준비금-감자차익,자본잉여금,자본잉여금
2316,BS,자본준비금-합병차익,자본잉여금,자본잉여금
2317,BS,자본준비금-자기주식처분이익,자본잉여금,자본잉여금
2318,BS,기타자본잉여금-자산수증이익,자본잉여금,자본잉여금
2319,BS,기타자본잉여금-채무면제이익,자본잉여금,자본잉여금
2320,BS,기타자본잉여금-재평가적립금,자본잉여금,자본잉여금
2321,BS,기타자본잉여금-주식매수선택권,자본잉여금,자본잉여금
2322,BS,기타자본잉여금-전환권대가,자본잉여금,자본잉여금
2323,BS,기타자본잉여금-신주인수권대가,자본잉여금,자본잉여금
2324,BS,기타자본잉여금-신주청약증거금,자본잉여금,자본잉여금
2325,BS,기타자본잉여금-지분법변동,자본잉여금,자본잉여금
2326,BS,기타자본잉여금-부의지분법변동,자본잉여금,자본잉여금
2327,BS,기타자본잉여금-기타,자본잉여금,자본잉여금
2328,BS,기타적립금,이익잉여금,이익잉여금
2329,BS,이익준비금,이익잉여금,이익잉여금
2330,BS,전기이월이익잉여금,이익잉여금,이익잉여금
2331,BS,보험수리적손익,이익잉여금,이익잉여금
2332,BS,당기순이익,이익잉여금,이익잉여금
2333,BS,법정적립금-재무구조개선적립금,이익잉여금,이익잉여금
2334,BS,법정적립금-연구및인력개발준비금,이익잉여금,이익잉여금
