"id","bspl","detailname","resultname"
2167,BS,기타납입자본,자본금
2168,PL,제품및용역매출액,매출액
2169,PL,제품및용역매출원가,매출원가
2170,BS,보험수리적손실,기타자본
2171,BS,종속기업및공동기업,투자주식
2172,BS,단기성차입금,금융부채
2173,BS,장기성차입금,금융부채
2174,BS,유동성회생채무,기타부채
2175,BS,유동상환전환우선주부채,금융부채
2176,BS,손실충당부채,충당부채
2177,BS,비유동종업원충당부채,충당부채
2178,BS,퇴직급여운용자산/퇴직연금운용자산,충당부채
2179,BS,프로젝트차입금,금융부채
2180,BS,단기매출채권및기타채권,금융자산
2181,BS,비유동매각예정자산,기타자산
2182,BS,기타포괄손익공정가치로측정하는지분상품투자공정가치변동,기타자본
2183,BS,단기예치금,현금성자산
2184,BS,장기예치금,현금성자산
2185,BS,단기차입금및유동성장기차입금,금융부채
2186,PL,관계기업및공동기업투자관련손익,영업외손익
2187,BS,유급휴가부채,충당부채
2188,PL,임대매출액,매출액
2189,PL,임대원가,매출원가
2190,BS,투자금융자산,금융자산
2191,PL,종속기업과관계기업으로부터의기타수익,영업외손익
2192,cf,기타투자활동으로부터의현금흐름,투자활동현금흐름
2193,BS,유동성장기채무,기타부채
2194,BS,사채및차입금,금융부채
2195,BS,대출채권및기타수취채권,금융자산
2196,PL,당기손익인식금융상품관련이익,금융손익
2197,PL,당기손익인식금융상품관련손실,금융손익
2198,PL,위험회피목적파생상품관련손실,금융손익
2199,BS,관계종속기업의기타포괄손익지분,기타자본
2200,BS,보통주납입자본,자본금
2201,BS,지분증권,금융자산
2202,BS,투자부동산및기타투자자산,유형자산
2203,BS,유동확정계약자산,기타자산
2204,BS,비유동파생금융자산,금융자산
2205,BS,비유동확정계약자산,기타자산
2206,BS,비유동매출채권,금융자산
2207,BS,유동확정계약부채,기타부채
2208,BS,유동장기부채,금융부채
2209,BS,비유동파생금융부채,금융부채
2210,PL,우선주기본주당순손실,제거
2211,PL,현금및현금성자산이자수익,금융손익
2212,BS,기타포괄손익공정가치측정금융자산이자수익,기타자본
2213,BS,기타포괄손익공정가치측정금융자산관련수익,기타자본
2214,BS,기타포괄손익공정가치측정금융자산관련비용,기타자본
2215,PL,순영업손익,영업손익
2216,BS,당기손익공정가치측정지정금융부채신용위험변동,기타자본
2217,BS,종속기업관계기업투자주식,투자주식
2218,BS,신용판매자산,기타자산
2219,BS,금융상품자산,금융자산
2220,BS,할부금융자산,금융자산
2221,BS,운용리스자산,유형자산
2222,BS,포인트이연수익,기타부채
2223,PL,신용판매수익,매출액
2224,PL,가맹점수수료,매출액
2225,PL,할부금융수익,금융손익
2226,PL,유가증권평가및처분이익,위치파악2
2227,PL,외화평가및거래이익,영업외손익
2228,PL,유가증권평가및처분손실,위치파악2
2229,PL,외화평가및거래손실,영업외손익
2230,PL,유무형자산처분및손상차손,영업외손익
2231,BS,공정가치측정_기타포괄손익금융자산평가손익,기타자본
2232,PL,당기손익으로재분류될수없는항목의법인세,기타포괄손익
2233,BS,단기투자예치금,현금성자산
2234,BS,장기투자예치금,현금성자산
2235,BS,기타포괄손익공정가치측정지분상품평가및처분손익,기타자본
2236,BS,퇴직연금자산,위치파악4
2237,BS,단기투자금융자산,금융자산
2238,BS,비유동사채,금융부채
2239,BS,기타포괄손익공정가치금융상품평가손실,기타자본
2240,BS,종속기업관계기업및공동기업주식,투자주식
2241,PL,지분법자본잉여금변동,기타자본
2242,BS,유동성채무상품,금융자산
2243,BS,비유동성채무상품,금융자산
2244,PL,관계기업지분법손익,영업외손익
2245,PL,관련법인세,법인세비용
2246,BS,미지급금및기타금융부채,금융부채
2247,BS,당기지방소득세부채,기타부채
2248,BS,가지분법기타포괄손익변동,기타자본
2250,BS,유동교환사채,금융부채
2251,BS,유동파생금융상품,금융자산
2252,BS,기타상각후원가측정금융자산,금융자산
2253,BS,관계회사투자주식,투자주식
2254,PL,확정급여제도의재측정효과,기타포괄손익
2255,BS,품질보증충당부채,충당부채
2257,BS,관계기업기타포괄손익변동에대한지분,기타자본
2258,BS,비유동회생채무,기타부채
2259,PL,재화판매수익,매출액
2260,PL,건설계약수익원가,매출원가
2261,PL,재화판매수익원가,매출액
2262,PL,기타수익원가,영업외손익
2263,PL,가후속적으로당기손익으로재분류되는포괄손익,총포괄손익
2264,PL,나후속적으로당기손익으로재분류되지않는포괄손익,총포괄손익
2265,PL,종속기업손상차손,영업외손익
2266,BS,기타종업원급여부채,충당부채
2267,BS,기타포괄손익공정가치금융자산,기타자본
2268,BS,상각후원가측정채무증권유동,금융자산
2269,BS,상각후원가측정채무증권비유동,금융자산
2270,BS,기타포괄손익공정가치측정지분증권,기타자본
2271,BS,비유동종업원급여충당부채,충당부채
2272,BS,지분상품에대한투자자산의세후기타포괄손익,기타자본
2273,BS,종업원급여에대한보험수리적손실,기타자본
2274,BS,자산재평가차익차손의세후기타포괄손익,기타자본
2275,PL,기타금융자산평가손익,위치파악2
2276,PL,자산의재평가이익,위치파악2
2277,BS,공정가치측정인식금융자산,금융자산
2278,BS,관계기업및종속기업투자자산,투자주식
2279,BS,기타포괄손익공정가치인식금융자산평가이익,기타자본
2280,BS,유형및사용권자산,유형자산
2281,PL,법인세비용차감전계속사업순이익,세전이익
2282,PL,중단사업기본주당순손실,제거
2283,PL,중단사업희석주당순손실,제거
2284,PL,종속기업투자손익에대한지분,영업외손익
2285,BS,종속기업투자재측정요소에대한지분,기타포괄손익
2286,BS,종속기업투자기타포괄손익에대한지분,기타자본
2287,BS,기타유동리스부채,기타부채
2288,BS,기타포괄손익법인세효과차감후:,기타자본
2289,BS,당기손익공정가치측정지분상품,금융자산
2290,PL,기본주당중단영업손실,중단영업손익
2291,BS,장기매입채무및기타유동채무,금융부채
2292,PL,기타비유동금융자산손상차손,영업외손익
2293,BS,당기손익으로재분류되지않는기타포괄손익,기타자본
2294,PL,종속기업으로부터의기타수익,영업외손익
2295,BS,장기금융보증계약부채,금융부채
2297,BS,기타포괄손익공정가치측정채무상품처분,기타자본
2298,BS,기타의유형자산,유형자산
2299,PL,판매보증충당부채전입환입액,영업외손익
2300,PL,소송충당부채환입,영업외손익
2301,PL,장기금융상품평가이익,위치파악2
2302,PL,장기금융상품평가손실,위치파악2
2303,BS,차입금등,금융부채
2304,PL,종속기업및관계기업투자수익,금융손익
2305,BS,유동수취채권,금융자산
2306,BS,장기대여금및수취채권,금융자산
2307,BS,지분상품투자자산,금융자산
2308,BS,광산복구충당부채,충당부채
2309,PL,지분상품투자자산평가손익,위치파악2
2310,PL,기본희석보통주당이익,제거
2311,PL,기본희석우선주당이익,제거
2312,BS,기타비유동투자자산,금융자산
2313,PL,기타의판매비,기타판관비
2314,PL,종속기업관계기업및공동기업투자처분손익,영업외손익
2315,PL,종속기업관계기업및공동기업투자손상차손,영업외손익
2317,PL,관계기업및종속기업순손익에대한지분,영업외손익
2318,BS,관계기업및종속기업기타포괄손익에대한지분,기타자본
2319,BS,유동성외화장기차입금,금융부채
2320,BS,외화장기차입금,금융부채
2321,BS,기타자본구성항목,기타자본
2322,PL,영화상영원가,매출원가
2323,PL,매점원가,매출원가
2324,PL,주유소원가,매출원가
2325,BS,납입자본합계,자본금
2326,PL,판매비와관리비및물류비,판관비
2327,PL,법인세비용수익,법인세비용
2328,PL,우선주기본주당손익,제거
2329,PL,우선주희석주당손익,제거
2330,BS,초과청구부채,기타부채
2331,PL,당기손익으로재분류되지않는항목의법인세금액,기타포괄손익
2332,PL,순금융비용,금융손익
2333,PL,종속기업손익,영업외손익
2334,BS,기타포괄손익공정가치측정금융자산의공정가치변동,기타자본
2335,BS,종속기업투자주식및관계기업투자주식,투자주식
2336,cf,투자활동현금흐름유입액,투자활동현금흐름
2337,cf,투자활동현금흐름유출액,투자활동현금흐름
2338,cf,재무활동현금흐름유입액,재무활동현금흐름
2339,cf,재무활동현금흐름유출액,재무활동현금흐름
2340,BS,단기및유동성장기차입금,금융부채
2341,BS,장기종업원부채,충당부채
2342,BS,단기계약부채,기타부채
2343,PL,분석서비스매출,매출액
2344,PL,분석서비스매출원가,매출원가
2345,BS,단기수취채권,금융자산
2346,PL,토지와건물의재평가이익,위치파악2
2347,BS,기타의금융자산,금융자산
2348,BS,당기손익으로재분류될수없는항목의법인세효과,기타자본
2349,PL,총포괄손익의귀속,총포괄손익
2350,BS,당기손익_공정가치측정금융자산,금융자산
2351,BS,기타포괄손익_공정가치측정지분상품,기타자본
2352,PL,관계기업투자순손익,영업외손익
2353,PL,매출채권및기타채권손상차손환입,영업외손익
2354,PL,유효이자율법에의한이자수익,금융손익
2355,BS,당기선납세금,기타자산
2356,BS,당기손익인식공정가치측정금융자산,금융자산
2357,BS,종속및공동기업투자주식,투자주식
2358,PL,종속기업및공동기업투자주식손상차손,영업외손익
2359,PL,종속기업관계기업및공동기업투자주식손상차손,영업외손익
2360,PL,종속기업관계기업및공동기업투자주식손상차손환입,영업외손익
2361,BS,신주인수부사채,금융부채
2362,BS,유동매출채권및기타채권,금융자산
2363,BS,투자금융상품,금융자산
2364,BS,단기종업원급여부채,충당부채
2365,BS,기타비유동산자산,기타자산
2366,BS,장기당기손익인식금융자산,금융자산
2367,BS,기타포괄손익공정가치측정지정금융자산,금융자산
