id,bspl,detailname,resultname
623,PL,광고선전비-잡지,기타판관비
624,PL,광고선전비-TV/라디오/인터넷,기타판관비
625,PL,광고선전비-옥외광고물,기타판관비
626,PL,광고선전비-WIDE칼라,기타판관비
627,PL,광고선전비-CF/드라마 제작,기타판관비
628,PL,광고선전비-광고물,기타판관비
629,PL,광고선전비-행사협찬/홍보-자동,기타판관비
630,PL,광고선전비-세미나비용,기타판관비
631,PL,광고선전비-인쇄비,기타판관비
632,PL,광고선전비-모델료,기타판관비
633,PL,광고선전비-행사협찬/홍보,기타판관비
634,PL,광고선전비-공장견학,기타판관비
635,PL,광고선전비-온라인,기타판관비
636,PL,광고선전비-신제품,기타판관비
637,PL,광고선전비-기타,기타판관비
638,PL,광고선전비-제상품광고-신문,기타판관비
639,PL,광고선전비-제상품광고-TV,기타판관비
640,PL,광고선전비-제상품광고-라디오,기타판관비
641,PL,광고선전비-제상품광고-인터넷,기타판관비
642,PL,광고선전비-제상품광고-옥외광고,기타판관비
643,PL,광고선전비-제상품광고-잡지,기타판관비
644,PL,광고선전비-제상품광고-기타매체,기타판관비
645,PL,광고선전비-기업광고-신문,기타판관비
646,PL,광고선전비-기업광고-TV,기타판관비
647,PL,광고선전비-기업광고-라디오,기타판관비
648,PL,광고선전비-기업광고-인터넷,기타판관비
649,PL,광고선전비-기업광고-옥외광고,기타판관비
650,PL,광고선전비-기업광고-잡지,기타판관비
651,PL,광고선전비-기업광고-기타매체,기타판관비
652,PL,광고선전비-기타광고-신문,기타판관비
653,PL,광고선전비-기타광고-TV,기타판관비
654,PL,광고선전비-기타광고-라디오,기타판관비
655,PL,광고선전비-기타광고-인터넷,기타판관비
656,PL,광고선전비-기타광고-옥외광고,기타판관비
657,PL,광고선전비-기타광고-잡지,기타판관비
658,PL,광고선전비-기타광고-기타매체,기타판관비
659,PL,광고선전비-스폰서광고,기타판관비
660,PL,광고선전비-거래선광고,기타판관비
661,PL,광고선전비-전시회,기타판관비
662,PL,홍보및협찬비-영상물제작,기타판관비
663,PL,홍보및협찬비-인쇄물제작,기타판관비
664,PL,홍보및협찬비-문화행사,기타판관비
665,PL,홍보및협찬비-기타,기타판관비
666,PL,광고선전비-기업광고,기타판관비
667,PL,광고선전비-광고고지,기타판관비
668,PL,광고선전비-판촉물제작,기타판관비
669,PL,운반비-수송-공장<->센타,기타판관비
670,PL,운반비-배송,기타판관비
671,PL,운반비-파레트,기타판관비
672,PL,운반비-기자재운반-공장<->공장,기타판관비
673,PL,운반비-계근비,기타판관비
674,PL,운반비-하운비,기타판관비
675,PL,운반비-폐기물,기타판관비
676,PL,운반비-배송-영업,기타판관비
677,PL,운반비-배송-용차비,기타판관비
678,PL,운반비-수송-센터<->센터,기타판관비
679,PL,운반비-물류_주차/통행료,기타판관비
680,PL,운반비-기타,기타판관비
681,PL,물류비-운반비-사내운반비,기타판관비
682,PL,물류비-운반비-내륙운반비,기타판관비
683,PL,물류비-운반비-해상운반비,기타판관비
684,PL,물류비-운반비-항공운반비,기타판관비
685,PL,물류비-운반비-직접배달비,기타판관비
686,PL,물류비-운반비-순회배송비,기타판관비
687,PL,물류비-운반비-교환운반비,기타판관비
688,PL,물류비-운반비-기타,기타판관비
689,PL,물류비-운송부대비-체선료,기타판관비
690,PL,물류비-운송부대비-항만시설이용료,기타판관비
691,PL,물류비-운송부대비-용역료,기타판관비
692,PL,물류비-보관료-창고비,기타판관비
693,PL,물류비-보관료-용역비,기타판관비
694,PL,물류비-보관료-기타,기타판관비
695,PL,물류비-기타,기타판관비
696,PL,차량유지비-유류비,기타판관비
697,PL,차량유지비-수리부품대,기타판관비
698,PL,차량유지비-차량검사비,기타판관비
699,PL,차량유지비-자가운전유지비,기타판관비
700,PL,차량유지비-기타,기타판관비
701,PL,도서비-사보발행,기타판관비
702,PL,도서비-일반도서구입,기타판관비
703,PL,도서비-간행물구입,기타판관비
704,PL,도서비-기타도서구입,기타판관비
705,PL,인쇄비-복사,기타판관비
706,PL,인쇄비-티켓,기타판관비
707,PL,인쇄비-기타,기타판관비
708,PL,도서인쇄비-배부,기타판관비
709,PL,신문도서비,기타판관비
710,PL,행사비-기념행사,기타판관비
711,PL,행사비-사회봉사및공헌,기타판관비
712,PL,행사비-체육대회,기타판관비
713,PL,행사비-세미나,기타판관비
714,PL,행사비-영업행사,기타판관비
715,PL,행사비-기타,기타판관비
716,PL,회의비-조직활성화,기타판관비
717,PL,회의비-책임자,기타판관비
718,PL,회의비-기타,기타판관비
719,PL,지급수수료-일반,기타판관비
720,PL,지급수수료-송금/추심,기타판관비
721,PL,지급수수료-택배,기타판관비
722,PL,지급수수료-제증명발급,기타판관비
723,PL,지급수수료-관리비,기타판관비
724,PL,지급수수료-보증,기타판관비
725,PL,지급수수료-무역관련,기타판관비
726,PL,지급수수료-전산용역료,기타판관비
727,PL,지급수수료-전산회선이용료,기타판관비
728,PL,지급수수료-전산유지보수,기타판관비
729,PL,지급수수료-일반기기유지보수,기타판관비
730,PL,지급수수료-부동산중개,기타판관비
731,PL,지급수수료-마케팅용역,기타판관비
732,PL,지급수수료-로얄티,기타판관비
733,PL,지급수수료-검사측정,기타판관비
734,PL,지급수수료-고문/자문료,기타판관비
735,PL,지급수수료-송무비용,기타판관비
736,PL,지급수수료-일반대행용역료,기타판관비
737,PL,지급수수료-반품폐기처리,기타판관비
738,PL,지급수수료-냉동/냉장/보관료,기타판관비
739,PL,지급수수료-행랑사용료,기타판관비
740,PL,지급수수료-DHL,기타판관비
741,PL,지급수수료-경비/보안시스템,기타판관비
742,PL,지급수수료-통근버스,기타판관비
743,PL,지급수수료-금융,기타판관비
744,PL,지급수수료-외부연구용역료,기타판관비
745,PL,지급수수료-협력사품질관리비,기타판관비
746,PL,지급수수료-대리운전-영업,기타판관비
747,PL,지급수수료-CO=FI기능영역조정용,기타판관비
748,PL,지급수수료-판매,기타판관비
749,PL,지급수수료-중개,기타판관비
750,PL,지급수수료-설치도급,기타판관비
751,PL,지급수수료-상품권,기타판관비
752,PL,지급수수료-카드,기타판관비
753,PL,지급수수료-운송,기타판관비
754,PL,지급수수료-영업,기타판관비
755,PL,지급수수료-유기시설(에버랜드Only),기타판관비
756,PL,지급수수료-세탁물(에버랜드Only),기타판관비
757,PL,지급수수료-관광사(에버랜드Only),기타판관비
758,PL,지급수수료-수출입수수료-환가료,기타판관비
759,PL,지급수수료-수출입수수료-NEGO,기타판관비
760,PL,지급수수료-수출입수수료-통관,기타판관비
761,PL,지급수수료-수출입수수료-부대비,기타판관비
762,PL,지급수수료-금융수수료-보증,기타판관비
763,PL,지급수수료-금융수수료-Link이자(물산Only),기타판관비
764,PL,지급수수료-금융수수료-기타,기타판관비
765,PL,지급수수료-설계비,기타판관비
766,PL,지급수수료-컨설팅비,기타판관비
767,PL,지급수수료-검사용역,기타판관비
768,PL,지급수수료-공사및도급용역,기타판관비
769,PL,지급수수료-환경안전,기타판관비
770,PL,지급수수료-입찰수주,기타판관비
771,PL,지급수수료-담보설정비,기타판관비
772,PL,지급수수료-소송비용,기타판관비
773,PL,지급수수료-감정,기타판관비
774,PL,지급수수료-특허,기타판관비
775,PL,지급수수료-증명,기타판관비
776,PL,지급수수료-법률용역자문,기타판관비
777,PL,지급수수료-회계감사등,기타판관비
778,PL,지급수수료-방송외주제작,기타판관비
779,PL,지급수수료-Recruting,기타판관비
780,PL,지급수수료-경비용역비,기타판관비
781,PL,지급수수료-보안관리,기타판관비
782,PL,지급수수료-소각로용역,기타판관비
783,PL,지급수수료-청소용역,기타판관비
784,PL,지급수수료-복사기용역,기타판관비
785,PL,지급수수료-판매용역,기타판관비
786,PL,지급수수료-식당용역,기타판관비
787,PL,지급수수료-건물및공단관리,기타판관비
788,PL,지급수수료-정원관리,기타판관비
789,PL,지급수수료-개발용역,기타판관비
790,PL,지급수수료-사무용역,기타판관비
791,PL,지급수수료-기타,기타판관비
792,PL,기술사용료-정액기술료,기타판관비
793,PL,기술사용료-정율기술료,기타판관비
794,PL,기술사용료-정액특허료,기타판관비
795,PL,기술사용료-정율특허료,기타판관비
796,PL,기술사용료-상표사용료,기타판관비
797,PL,기술사용료-위탁용역비,기타판관비
798,PL,기술사용료-기술도입비,기타판관비
799,PL,기술사용료-기술자문비,기타판관비
800,PL,기술사용료-고문체제비,기타판관비
801,PL,기술사용료-국제공동사업권상각,기타판관비
802,PL,기술사용료-기타,기타판관비
803,PL,대손상각비-매출채권,대손상각비
804,PL,대손상각비-장기매출채권,대손상각비
805,PL,대손상각비-기타,대손상각비
806,PL,대손상각비-수출외상매출금,대손상각비
807,PL,대손상각비-받을어음,대손상각비
808,PL,무형자산상각비-영업권,무형자산상각비
809,PL,무형자산상각비-산업재산권,무형자산상각비
810,PL,무형자산상각비-광업권,무형자산상각비
811,PL,무형자산상각비-개발비,무형자산상각비
812,PL,무형자산상각비-시설이용권,무형자산상각비
813,PL,무형자산상각비-소프트웨어,무형자산상각비
814,PL,무형자산상각비-회원권,무형자산상각비
815,PL,무형자산상각비-기타무형자산,무형자산상각비
816,PL,임가공비-가공,기타판관비
817,PL,임가공비-조립,기타판관비
818,PL,임가공비-설치공사,기타판관비
819,PL,임가공비-도장,기타판관비
820,PL,임가공비-기타,기타판관비
821,PL,서비스비-자재비,기타판관비
822,PL,서비스비-대행료,기타판관비
823,PL,서비스비-순회비용,기타판관비
824,PL,서비스비-무상제공,기타판관비
825,PL,서비스비-기타,기타판관비
826,PL,견본비-전시,기타판관비
827,PL,견본비-샘플제공,기타판관비
828,PL,견본비-무상제공,기타판관비
829,PL,견본비-규격취득,기타판관비
830,PL,견본비-견본검사,기타판관비
831,PL,견본비-기타,기타판관비
832,PL,판매수수료-판매수수료,기타판관비
833,PL,판매촉진비-제품 판촉물-자동,기타판관비
834,PL,판매촉진비-상품 판촉물-자동,기타판관비
835,PL,판매촉진비-외부 판촉물-자동,기타판관비
836,PL,판매촉진비-제/상품-경품-자동,기타판관비
837,PL,판매촉진비-외부-경품-자동,기타판관비
838,PL,판매촉진비-소모품,기타판관비
839,PL,판매촉진비-광고 인쇄물,기타판관비
840,PL,판매촉진비-시식/시음대-자동,기타판관비
841,PL,판매촉진비-적립포인트,기타판관비
842,PL,판매촉진비-할인쿠폰,기타판관비
843,PL,판매촉진비-판촉장비,기타판관비
844,PL,판매촉진비-시식/시음대,기타판관비
845,PL,판매촉진비-외부 판촉물,기타판관비
846,PL,판매촉진비-외부-경품,기타판관비
847,PL,판매촉진비-임직원판촉-자동,기타판관비
848,PL,판매촉진비-시식/시음대_3만원이하,기타판관비
849,PL,판매촉진비-시식/시음대_3만원초과,기타판관비
850,PL,판매촉진비-기타,기타판관비
851,PL,판매촉진비-세미나및전시회,기타판관비
852,PL,판매촉진비-판촉행사비,기타판관비
853,PL,판매촉진비-스폰서광고,기타판관비
854,PL,판매촉진비-판촉사은품,기타판관비
855,PL,판매촉진비-카달로그제작,기타판관비
856,PL,판매촉진비-Free Gift,기타판관비
857,PL,판매촉진비-외부영업인력수수료,기타판관비
858,PL,판매장려금,기타판관비
859,PL,검사비-재료및시약,기타판관비
860,PL,검사비-규칙준수및인증,기타판관비
861,PL,검사비-선급검사비(중공업Only),기타판관비
862,PL,검사비-기타,기타판관비
863,PL,시운전비,기타판관비
864,PL,조사비-시장조사,기타판관비
865,PL,조사비-자료조사,기타판관비
866,PL,조사비-품질조사,기타판관비
867,PL,조사비-규격인증,기타판관비
868,PL,조사비-연구위탁자문,기타판관비
869,PL,조사비-취재및출연료,기타판관비
870,PL,조사비-기타,기타판관비
871,PL,포장비-제품포장비,기타판관비
872,PL,포장비-포장재비(코닝정밀소재Only),기타판관비
873,PL,포장비-기타,기타판관비
874,PL,용역비-생산공정,기타판관비
875,PL,용역비-식당용역,기타판관비
876,PL,용역비-경비보안,기타판관비
877,PL,용역비-상하차,기타판관비
878,PL,용역비-포장용역,기타판관비
879,PL,용역비-청소/생산CIP용역,기타판관비
880,PL,용역비-생산제품및자재이적,기타판관비
881,PL,용역비-수선,기타판관비
882,PL,용역비-선물셋트/기획제품해체,기타판관비
883,PL,용역비-영업아웃소싱,기타판관비
884,PL,용역비-기타,기타판관비
885,PL,외주비,기타판관비
886,PL,외주비-공사,기타판관비
887,PL,외주비-용역,기타판관비
888,PL,외주비-선물환,기타판관비
889,PL,외주용역비,기타판관비
890,PL,제품보증충당부채전입,충당부채전입액
891,PL,공사손실충당부채전입,충당부채전입액
892,PL,하자보수충당부채전입,충당부채전입액
893,PL,복구충당부채전입,충당부채전입액
894,PL,우발손실충당부채전입,충당부채전입액
895,PL,경상개발비-주식보상비용,경상개발비
896,PL,경상개발비-특허료,경상개발비
897,PL,경상개발비-도서구입비,경상개발비
898,PL,경상개발비-시험연구비,경상개발비
899,PL,경상개발비-국내출장비,경상개발비
900,PL,경상개발비-해외출장비,경상개발비
901,PL,경상개발비-협회비,경상개발비
902,PL,경상개발비-식비,경상개발비
903,PL,경상개발비-운반비,경상개발비
904,PL,경상개발비-교육훈련비,경상개발비
905,PL,경상개발비-소모품비,경상개발비
906,PL,경상개발비-지급수수료,경상개발비
907,PL,경상개발비-직무교육(사내교육),경상개발비
908,PL,경상개발비-직무교육(사외위탁교육),경상개발비
909,PL,경상개발비-직무교육(교육참가일당),경상개발비
910,PL,경상개발비-계층교육(사내교육),경상개발비
911,PL,경상개발비-계층교육(사외위탁교육),경상개발비
912,PL,경상개발비-계층교육(교육참가일당),경상개발비
913,PL,경상개발비-조직활성화교육(사내교육),경상개발비
914,PL,경상개발비-조직활성화교육(사외위탁교육),경상개발비
915,PL,경상개발비-조직활성화교육(교육참가일당),경상개발비
916,PL,경상개발비-자기개발교육(사내교육),경상개발비
917,PL,경상개발비-자기개발교육(사외위탁교육),경상개발비
918,PL,경상개발비-자기개발교육(교육참가일당),경상개발비
919,PL,경상개발비-온라인교육,경상개발비
920,PL,경상개발비-제조통신비,경상개발비
921,PL,경상개발비-제조운반비,경상개발비
922,PL,경상개발비-제조잡비,경상개발비
923,PL,경상개발비-제조지급수수료(일반),경상개발비
924,PL,경상개발비-통신비,경상개발비
925,PL,경상개발비-경조사비,경상개발비
926,PL,경상개발비-업무수행비,경상개발비
927,PL,경상개발비-재료비,경상개발비
928,PL,경상개발비-노무비,경상개발비
929,PL,경상개발비-환차익,경상개발비
930,PL,경상개발비-조직활성화비,경상개발비
931,PL,경상개발비-국책과제,경상개발비
932,PL,수출제비용-내륙운송비,기타판관비
933,PL,수출제비용-해상운송비,기타판관비
934,PL,수출제비용-항공운송비,기타판관비
935,PL,수출제비용-수출보험료,기타판관비
936,PL,수출제비용-통관수수료,기타판관비
937,PL,수출제비용-해상보험료,기타판관비
938,PL,수출제비용-Less Charge외,기타판관비
939,PL,수출제비용-기타/THC/취급수수료/DOC.FEE,기타판관비
940,PL,수출제비용-수출커미션,기타판관비
941,PL,수출입제비용-해외커미션,기타판관비
942,PL,수출입제비용-수출매출채권정산비,기타판관비
943,PL,수출입제비용-매입수수료,기타판관비
944,PL,수출입제비용-기타수출입제비용,기타판관비
945,PL,수출비용,기타판관비
946,PL,기타수익,기타영업외손익
947,PL,배당금수익,기타영업외손익
948,PL,위탁관리수수료수익,기타영업외손익
949,PL,임대료수익,기타영업외손익
950,PL,매도가능금융자산처분이익,기타영업외손익
951,PL,매도가능금융자산손상차손환입,투자주식손상차손
952,PL,종속관계기업투자주식처분이익,기타영업외손익
953,PL,재고자산처분이익,기타영업외손익
954,PL,사용권자산중도상환이익,기타영업외손익
955,PL,보상비용,기타영업외손익
956,PL,수입수수료,기타영업외손익
957,PL,로열티수익,기타영업외손익
958,PL,상품권기간경과이익,기타영업외손익
959,PL,잡이익,기타영업외손익
960,PL,기타비용,기타영업외손익
961,PL,매출채권처분손실,기타영업외손익
962,PL,재고자산처분손실,기타영업외손익
963,PL,재고자산폐기손실,기타영업외손익
964,PL,재고자산감모손실,기타영업외손익
965,PL,종속관계기업투자주식처분손실,기타영업외손익
966,PL,당기손익공정가치측정금융자산처분이익,기타영업외손익
967,PL,당기손익공정가치금융자산처분손실,기타영업외손익
968,PL,기타자산처분손실,기타영업외손익
969,PL,투자부동산처분손실,기타영업외손익
970,PL,투자부동산폐기손실,기타영업외손익
971,PL,유형자산처분손실,기타영업외손익
972,PL,유형자산폐기손실,기타영업외손익
973,PL,유형자산제각손실,기타영업외손익
974,PL,유형자산평가손실,기타영업외손익
975,PL,무형자산처분손실,기타영업외손익
976,PL,투자부동산상각비,기타영업외손익
977,PL,운휴자산상각비,기타영업외손익
978,PL,투자부동산유지관리비,기타영업외손익
979,PL,사회기여금,기타영업외손익
980,PL,기부금,기타영업외손익
981,PL,기타의지급수수료,기타영업외손익
982,PL,기술용역비,기타영업외손익
983,PL,위탁관리수수료,기타영업외손익
984,PL,로열티비용,기타영업외손익
985,PL,잡손실,기타영업외손익
986,PL,재해손실,기타영업외손익
987,PL,파생상품거래이익,기타영업외손익
988,PL,당기손익-공정가치평가금융상품처분이익,기타영업외손익
989,PL,당기손익-공정가치평가금융상품처분손실,기타영업외손익
990,PL,매각예정순자산처분이익,기타영업외손익
991,PL,매각예정자산손상차손환입,기타영업외손익
992,PL,생물자산처분이익,기타영업외손익
993,PL,생물자산평가이익,기타영업외손익
994,PL,생물자산손상차손환입,기타영업외손익
995,PL,유형자산손상차손환입,기타영업외손익
996,PL,부의영업권환입 ,기타영업외손익
997,PL,국고보조금이익,기타영업외손익
998,PL,국고보조금상환이익,기타영업외손익
999,PL,대손충당금환입-매출채권,기타영업외손익
1000,PL,대손충당금환입-장기매출채권,기타영업외손익
1001,PL,대손충당금환입-단기대여금,기타영업외손익
1002,PL,대손충당금환입-장기대여금,기타영업외손익
1003,PL,대손충당금환입-미수금,기타영업외손익
1004,PL,대손충당금환입-장기미수금,기타영업외손익
1005,PL,대손충당금환입-선급비용,기타영업외손익
1006,PL,대손충당금환입-선급금,기타영업외손익
1007,PL,대손충당금환입-장기선급금,기타영업외손익
1008,PL,대손충당금환입-예치보증금,기타영업외손익
1009,PL,대손충당금환입-장기보증금,기타영업외손익
1010,PL,대손충당금환입-기타유동자산,기타영업외손익
1011,PL,대손충당금환입-기타비유동자산,기타영업외손익
1012,PL,대손충당금환입-기타,기타영업외손익
1013,PL,제품보증충당부채환입,기타영업외손익
1014,PL,공사손실충당부채환입,기타영업외손익
1015,PL,하자보수충당부채환입,기타영업외손익
1016,PL,상여충당부채환입,기타영업외손익
1017,PL,복구충당부채환입,기타영업외손익
1018,PL,우발손실충당부채환입,기타영업외손익
1019,PL,연금정산이익,기타영업외손익
1020,PL,연금중단이익,기타영업외손익
1021,PL,수탁연구개발이익,기타영업외손익
1022,PL,전기오류수정이익,기타영업외손익
1023,PL,기타대손상각비-단기대여금,기타대손상각비
1024,PL,기타대손상각비-장기대여금,기타대손상각비
1025,PL,기타대손상각비-미수금,기타대손상각비
1026,PL,기타대손상각비-장기미수금,기타대손상각비
1027,PL,기타대손상각비-선급비용,기타대손상각비
1028,PL,기타대손상각비-선급금,기타대손상각비
1029,PL,기타대손상각비-장기선급금,기타대손상각비
1030,PL,기타대손상각비-예치보증금,기타대손상각비
1031,PL,기타대손상각비-장기보증금,기타대손상각비
1032,PL,기타대손상각비-기타유동자산,기타대손상각비
1033,PL,기타대손상각비-기타비유동자산,기타대손상각비
1034,PL,기타대손상각비-기타,기타대손상각비
1035,PL,연금정산손실,기타영업외손익
1036,PL,연금중단손실,기타영업외손익
1037,PL,기부금-법정,기타영업외손익
1038,PL,기부금-지정,기타영업외손익
1039,PL,기부금-비지정,기타영업외손익
1040,PL,기부금-기타,기타영업외손익
1041,PL,수탁연구개발손실,기타영업외손익
1042,PL,전기오류수정손실,기타영업외손익
1043,PL,자산재평가손실,기타영업외손익
1044,PL,채무면제이익,기타영업외손익
1045,PL,당기손익인식금융자산평가이익,기타영업외손익
1046,PL,파생상품평가이익,기타영업외손익
1047,PL,당기손익공정가치측정금융평가손실,기타영업외손익
1048,PL,당기손익공정가치측정금융부채평가손실,기타영업외손익
1049,PL,당기손익인식금융자산평가손실,기타영업외손익
1050,PL,투자부동산손상차손환입,기타영업외손익
1051,PL,유형자산처분이익,기타영업외손익
1052,PL,무형자산처분이익,기타영업외손익
1053,PL,무형자산손상차손환입,기타영업외손익
1054,PL,기타의대손충당금환입,충당부채전입액
1055,PL,기타의대손상각비,충당부채전입액
1056,PL,파생상품평가손실,기타영업외손익
1057,PL,투자부동산손상차손,투자주식손상차손
1058,PL,유형자산손상차손,투자주식손상차손
1059,PL,유형자산감액손실-건물,투자주식손상차손
1060,PL,유형자산감액손실-구축물,투자주식손상차손
1061,PL,유형자산감액손실-기계장치,투자주식손상차손
1062,PL,무형자산손상차손,투자주식손상차손
1063,PL,금융수익,기타영업외금융손익
1064,PL,이자수익,이자수익
1065,PL,외환차익,기타영업외금융손익
1066,PL,외화환산이익,기타영업외금융손익
1067,PL,금융비용,기타영업외금융손익
1068,PL,이자비용,이자비용
1069,PL,이자비용-일반대,이자비용
1070,PL,이자비용-시설대,이자비용
1071,PL,이자비용-회사채이자,이자비용
1072,PL,이자비용-회사채-사채발행비상각,이자비용
1073,PL,이자비용-유산스,이자비용
1074,PL,이자비용-부채현할차상각,이자비용
1075,PL,이자비용-환가료,이자비용
1076,PL,이자비용-리스부채,이자비용
1077,PL,이자비용-기타,이자비용
1078,PL,외환차손,기타영업외금융손익
1079,PL,외화환산손실,기타영업외금융손익
1080,PL,이자수익-예적금이자,이자수익
1081,PL,이자수익-유가증권이자,이자수익
1082,PL,이자수익-대여금이자,이자수익
1083,PL,이자수익-보험금이자,이자수익
1084,PL,이자수익-외환거래,이자수익
1085,PL,이자수익-할부이자,이자수익
1086,PL,이자수익-현할차상각,이자수익
1087,PL,이자수익-분양연체,이자수익
1088,PL,이자수익-기타,이자수익
1089,PL,외환차익-금융거래,기타영업외금융손익
1090,PL,외화환산이익-금융거래,기타영업외금융손익
1091,PL,파생상품평가이익-통화선도,기타영업외금융손익
1092,PL,파생상품평가이익-통화스왑,기타영업외금융손익
1093,PL,파생상품평가이익-통화옵션,기타영업외금융손익
1094,PL,파생상품평가이익-이자율스왑,기타영업외금융손익
1095,PL,파생상품평가이익-상품선물,기타영업외금융손익
1096,PL,파생상품평가이익-상품선도,기타영업외금융손익
1097,PL,파생상품평가이익-기타,기타영업외금융손익
1098,PL,파생상품거래이익-통화선도,기타영업외금융손익
1099,PL,파생상품거래이익-통화스왑,기타영업외금융손익
1100,PL,파생상품거래이익-통화옵션,기타영업외금융손익
1101,PL,파생상품거래이익-이자율스왑,기타영업외금융손익
1102,PL,파생상품거래이익-상품선물,기타영업외금융손익
1103,PL,파생상품거래이익-상품선도,기타영업외금융손익
1104,PL,파생상품거래이익-기타,기타영업외금융손익
1105,PL,위험회피중단이익,기타영업외금융손익
1106,PL,사채상환이익,기타영업외금융손익
1107,PL,이자비용-당좌차월이자,이자비용
1108,PL,이자비용-단기차입이자,이자비용
1109,PL,이자비용-사채-이자,이자비용
1110,PL,이자비용-사채-상각,이자비용
1111,PL,이자비용-장기차입금,이자비용
1112,PL,이자비용-금융리스,이자비용
1113,PL,이자비용-차입원가,이자비용
1114,PL,이자비용-현할차상각,이자비용
1115,PL,이자비용-AR매각(With Recourse),이자비용
1116,PL,외환차손-금융거래,기타영업외금융손익
1117,PL,외화환산손실-금융거래,기타영업외금융손익
1118,PL,지급보증료-사채,기타영업외금융손익
1119,PL,지급보증료-차입금,기타영업외금융손익
1120,PL,지급보증료-기타,기타영업외금융손익
1121,PL,파생상품평가손실-통화선도,기타영업외금융손익
1122,PL,파생상품평가손실-통화스왑,기타영업외금융손익
1123,PL,파생상품평가손실-통화옵션,기타영업외금융손익
1124,PL,파생상품평가손실-이자율스왑,기타영업외금융손익
1125,PL,파생상품평가손실-상품선물,기타영업외금융손익
1126,PL,파생상품평가손실-상품선도,기타영업외금융손익
1127,PL,파생상품평가손실-기타,기타영업외금융손익
1128,PL,파생상품거래손실-통화선도,기타영업외금융손익
1129,PL,파생상품거래손실-통화스왑,기타영업외금융손익
1130,PL,파생상품거래손실-통화옵션,기타영업외금융손익
1131,PL,파생상품거래손실-이자율스왑,기타영업외금융손익
1132,PL,파생상품거래손실-상품선물,기타영업외금융손익
1133,PL,파생상품거래손실-상품선도,기타영업외금융손익
1134,PL,파생상품거래손실-기타,기타영업외금융손익
1135,PL,위험회피중단손실,기타영업외금융손익
1136,PL,사채상환손실,기타영업외금융손익
1137,PL,사내선물환평가손익-금융거래,기타영업외금융손익
1138,PL,사내선물환거래손익-금융거래,기타영업외금융손익
1139,PL,차입금상환손실,기타영업외금융손익
1140,PL,금융보증수익,기타영업외금융손익
1141,PL,지분법손실,지분법손익
1142,PL,비지배지분순이익,지분법손익
1143,PL,비지배지분순손실,지분법손익
1144,PL,지분법평가이익,지분법손익
1145,PL,지분법매각이익,지분법손익
1146,PL,지분법평가손실,지분법손익
1147,PL,지분법매각손실,지분법손익
1148,PL,법인세환급액,법인세비용
1149,PL,법인세추납액,법인세비용
1150,PL,법인세비용-법인세,법인세비용
1151,PL,법인세비용-주민세,법인세비용
1152,PL,법인세비용-농특세,법인세비용
1153,PL,법인세비용-법인세환급,법인세비용
1154,PL,법인세비용-법인세추납,법인세비용
1155,PL,법인세비용-회계변경,법인세비용
1156,PL,법인세비용-기타,법인세비용
1157,BS,현금,현금및현금성자산
1158,BS,당좌예금,현금및현금성자산
1159,BS,보통예금,현금및현금성자산
1160,BS,현금등가물,현금및현금성자산
1161,BS,당좌예금-Bank Clearing,현금및현금성자산
1162,BS,당좌예금-기타,현금및현금성자산
1163,BS,보통예금-국고보조금,현금및현금성자산
1164,BS,보통예금-Bank Clearing,현금및현금성자산
1165,BS,보통예금-기타,현금및현금성자산
1166,BS,현금성자산,현금및현금성자산
1167,BS,현금및현금성자산-환율평가,현금및현금성자산
1168,BS,현금및현금성자산-부문간배부,현금및현금성자산
1169,BS,기타제예금,현금및현금성자산
1170,BS,전도금,현금및현금성자산
1171,BS,별단예금,현금및현금성자산
1172,BS,기타현금등가물,현금및현금성자산
1173,BS,금전신탁,현금및현금성자산
1174,BS,정기예금,단기금융상품
1175,BS,정기적금,단기금융상품
1176,BS,신탁예금,단기금융상품
1177,BS,특정예금,단기금융상품
1178,BS,기타예금,단기금융상품
1179,BS,기타단기금융상품,단기금융상품
1180,BS,유동성 장기금융상품,단기금융상품
1181,BS,단기금융상품-부문간배부,단기금융상품
1182,BS,외화정기예금,단기금융상품
1183,BS,상호부금,단기금융상품
1184,BS,적립식신탁,단기금융상품
1185,BS,기타부금,단기금융상품
1186,BS,RP,단기금융상품
1187,BS,CD,단기금융상품
1188,BS,CP,단기금융상품
1189,BS,매출채권-국내,매출채권
1190,BS,매출채권-로칼,매출채권
1191,BS,매출채권-해외,매출채권
1192,BS,매출채권-받을어음,매출채권
1193,BS,외상매출금-상품,매출채권
1194,BS,외상매출금-제품,매출채권
1195,BS,외상매출금-반제품,매출채권
1196,BS,외상매출금-자재,매출채권
1197,BS,외상매출금-진행기준-용역,매출채권
1198,BS,외상매출금-Service,매출채권
1199,BS,외상매출금-Agency,매출채권
1200,BS,외상매출금-물류,매출채권
1201,BS,외상매출금-임대료,매출채권
1202,BS,외상매출금-임가공,매출채권
1203,BS,외상매출금-ESCO사업,매출채권
1204,BS,외상매출금-Service공사-에스원Only,매출채권
1205,BS,대행미수금-기획Only,매출채권
1206,BS,외상매출금-기타용역,매출채권
1207,BS,외상매출금-반품,매출채권
1208,BS,외상매출금-반품추정,매출채권
1209,BS,외상매출금-매출에누리,매출채권
1210,BS,외상매출금-매출할인,매출채권
1211,BS,외상매출금-판매장려금,매출채권
1212,BS,외상매출금-판가보전,매출채권
1213,BS,외상매출금-부실채권,매출채권
